month,uni_1x,uni_254,uni_400,spy_bh,eq_uni_1x,eq_uni_254,eq_uni_400,eq_spy_bh
2010-03,0.011071420617714482,0.028121408368994787,0.04428568247085793,0.0562250234361652,1.1353645066111786,1.3687904894994398,1.6190506870779984,0.7996093113977426
2010-04,-0.007846889479246172,-0.019931099277285275,-0.031387557916984686,0.017229683243335403,1.1264554268091418,1.3415089903634225,1.5682326398668038,0.8133863265515473
2010-05,-0.0018863020610694232,-0.004791207235116335,-0.007545208244277693,-0.08197584207319053,1.1243305916158488,1.3350815427828195,1.5563999980235355,0.7467082975016651
2010-06,0.0015789895683323608,0.004010633503564197,0.006315958273329443,-0.011611811913948333,1.1261058978913674,1.3404360655482943,1.566230155467662,0.7380376611964912
2010-07,-0.0016819096768149657,-0.004272050579110013,-0.006727638707259863,0.023069175670555664,1.1242118894845856,1.3347096548782087,1.5556931248492603,0.755063581654119
2010-08,0.005246375311430573,0.013325793291033656,0.020985501245722293,-0.03359659639238777,1.1301099269863941,1.3524957198426624,1.588340124858746,0.7296960152506948
2010-09,0.006847179858269219,0.017391836840003817,0.027388719433076875,0.07897883769758507,1.1378479929160854,1.3760181047289695,1.6318427269028006,0.787326558407754
2010-10,0.004741198928028835,0.01204264527719324,0.01896479571211534,0.030113056401738447,1.143242756600359,1.3925890026592163,1.6627902908528134,0.8110353674676734
2010-11,0.00616541004602842,0.01566014151691219,0.02466164018411368,0.005189066306444001,1.150291316976952,1.4143971435157552,1.7037974267074634,0.8152438837663343
2010-12,0.014045258116832667,0.035674955616754975,0.056181032467330666,0.05737345622469814,1.1664474554334447,1.4648556988351449,1.7995185252550698,0.8620172430440549
2011-01,-0.0053900742663706095,-0.013690788636581349,-0.021560297065482438,0.014869080940544288,1.1601602170208394,1.4448006690793012,1.7607203712757316,0.8748346472030218
2011-02,0.023212597345169738,0.058959997256731136,0.09285038938067895,0.03411319885647912,1.187090548994429,1.52998611256474,1.9242039433391767,0.9046780554895962
2011-03,0.022375857362931476,0.05683467770184595,0.0895034294517259,-0.004606446064941538,1.2136527177956125,1.6169423801606573,2.0964267952325675,0.9005107048208473
2011-04,0.00968794052411356,0.024607368931248444,0.03875176209645424,0.03791287461731074,1.225410513142545,1.6567310778498416,2.1776670276540515,0.9346516542642662
2011-05,-0.018440126085777973,-0.04683792025787605,-0.07376050434311189,-0.02384113501284124,1.2028137887733585,1.5791332397367657,2.0170412094029233,0.9123684979849764
2011-06,-0.0015598916406459684,-0.00396212476724076,-0.006239566562583874,-0.04706635531751446,1.2009375295989972,1.5728765168168315,2.004455746517379,0.8694266380783086
2011-07,0.004381881021665973,0.011129977795031571,0.01752752408666389,0.018786770501259653,1.2061998949681536,1.5903825975233294,2.0395888928951145,0.8857603567955675
2011-08,0.008611917013237602,0.02187426921362351,0.03444766805295041,-0.08936142155782001,1.216587588364995,1.6251710546142166,2.10984797404205,0.8066075521527537
2011-09,-0.01367375713671809,-0.03473134312726395,-0.05469502854687236,-0.03856220513247144,1.1999522651461465,1.5687266810759128,1.9944497788722593,0.7755029862652386
2011-10,0.0034301190361727407,0.008712502351878761,0.013720476144690963,0.13582039906164822,1.2040682442533228,1.5823942159742417,2.0218145794850604,0.8808321113332832
2011-11,0.007178327923338007,0.018232952925278538,0.028713311693352027,-0.09837437474216237,1.212711440952651,1.611245935223333,2.0798675716919783,0.7941808031280527
2011-12,0.004325068027464631,0.010985672789760162,0.017300272109858524,0.08538231583494227,1.217956500432456,1.6289465558515277,2.1158498466347204,0.8619897992907802
2012-01,0.008662793239823337,0.022003494829151277,0.03465117295929335,0.04670004898925573,1.2285074057708012,1.6647890729701704,2.189166525626354,0.9022447651458984
2012-02,0.003660683013371514,0.009298134853963646,0.014642732053486056,0.03753620735623131,1.2330045819629074,1.680268506274052,2.221221904481562,0.936111611736489
2012-03,-0.0028924492429677822,-0.007346821077138167,-0.011569796971871129,0.0312870537395753,1.229438178793233,1.6679238741969065,2.1955228180172375,0.965399786039129
2012-04,-0.003189946622753469,-0.008102464421793812,-0.012759786491013876,-0.0036280399709278655,1.2255163366269073,1.6544095803479655,2.1675084156231885,0.9618972770274539
2012-05,-0.003975796196836107,-0.01009852233996371,-0.015903184787344427,-0.06095373956460004,1.2206439334365855,1.6377024882413715,2.1330381287614086,0.9032660409156245
2012-06,0.0037655869345938476,0.009564590813868373,0.01506234773837539,0.03364654482236751,1.2252403742841256,1.6533664424162544,2.1651666907960263,0.9336578222478145
2012-07,0.0038318413527296887,0.00973287703593341,0.015327365410918755,0.01747954419891351,1.2299353010173415,1.6694584546956306,2.1983529918414066,0.9499777354184564
2012-08,0.0047779147459687575,0.012135903454760644,0.01911165898387503,0.014870441486626751,1.2358118270286598,1.6897188413235504,2.2403671645476613,0.9641043237465948
2012-09,0.0018794836351858823,0.0047738884333721416,0.007517934540743529,0.024236153617775313,1.2381345151337293,1.697785370555796,2.2572100982379615,0.9874705042404787
2012-10,-0.0055256118873541985,-0.014035054193879664,-0.022102447549416794,-0.01994218083440147,1.2312930643387627,1.6739568608704694,2.207320230433643,0.9677781888762774
2012-11,0.0026057328326170148,0.006618561394847218,0.010422931330468059,0.0030030401296421427,1.2345014851030838,1.6850360471264665,2.230326977619806,0.9706844656140653
2012-12,0.0025036490320991273,0.006359268541531783,0.01001459612839651,-0.00970921738656727,1.237592243551387,1.6957516438523048,2.2526628015349357,0.9612598791236544
2013-01,0.000663522176650222,0.0016853463286915639,0.002654088706600888,0.07168265323504208,1.2384134134506337,1.6986095726596442,2.2586415684362695,1.0301655377076337
2013-02,0.0003132835372437058,0.0007957401845990128,0.0012531341489748233,0.008410080758607164,1.2388013879853697,1.6999612245545541,2.261471949315971,1.038829313074489
2013-03,0.001969819691271567,0.00500334201582978,0.007879278765086269,0.03535891177326955,1.2412416033529978,1.7084667119746493,2.279290717224055,1.075561187102976
2013-04,-0.006424842047150936,-0.016319098799763378,-0.025699368188603744,0.00831642396103427,1.2332668221091025,1.6805860749058281,2.220714385873247,1.0845060099309576
2013-05,-0.0032785456260394515,-0.008327505890140207,-0.013114182504157806,0.03065274566395937,1.229223500563737,1.6665909844681623,2.1915915321272967,1.1177490968244066
2013-06,0.0007157433929834266,0.0018179882181779037,0.0028629735719337066,-0.014999301595580827,1.2301033091627656,1.669620827242447,2.1978660007642508,1.1009836410129492
2013-07,0.015655731857557365,0.039765558918195706,0.06262292743022946,0.05314764148226203,1.2493614767281118,1.7360142326192034,2.335502803831479,1.1594983248433408
2013-08,0.00295905815271069,0.007516007707885153,0.01183623261084276,-0.03468805773301875,1.2530584099915067,1.7490621289725676,2.363146358280904,1.1192775800098365
2013-09,-0.0076446538021022175,-0.019417420657339632,-0.03057861520840887,0.035995780909287234,1.243479212253309,1.7150998538584852,2.2908846151098796,1.1595668505565477
2013-10,0.0006138179386917519,0.00155909756427705,0.0024552717547670078,0.04020689790527565,1.2442424821001805,1.7177738618631277,2.2965093593987893,1.206189436531217
2013-11,-0.003303810049996969,-0.008391677526992302,-0.013215240199987877,0.026162531780580922,1.240131741283185,1.7033588575500762,2.266160436592814,1.2377464059978658
2013-12,-0.000658688353117419,-0.0016730684169182443,-0.002634753412469676,0.019708587650701048,1.2393148809488705,1.7005090216428311,2.260189662649297,1.262140639529815
2014-01,0.0021077202231682933,0.005353609366847465,0.008430880892673173,-0.03193768752797943,1.24192700998632,1.7096128826695067,2.279245052489945,1.2218307861681477
2014-02,0.011744132274349558,0.029830095976847878,0.04697652909739823,0.0431170301781616,1.2565123650666867,1.7606107990427935,2.38631607401834,1.2745125010479665
2014-03,-0.006049427560399831,-0.01536554600341557,-0.024197710241599325,-0.0009841383757246414,1.2489111845354692,1.7335580528159913,2.328572689114373,1.2732582043853444
2014-04,0.0016996686303516672,0.004317158321093235,0.006798674521406669,0.0031115240533952093,1.2510339196979194,1.741042097388804,2.344403896927098,1.2772199779144722
2014-05,-0.00016009438836571042,-0.00040663974644890446,-0.0006403775534628417,0.03229039448677695,1.2508336361877206,1.740334120471765,2.342902593295255,1.318461914847723
2014-06,0.016390106775814074,0.04163087121056775,0.0655604271032563,0.019437824301928863,1.2713349330436172,1.8127857461044818,2.496504287973019,1.3440899458973177
2014-07,-0.004739305266753613,-0.012037835377554177,-0.018957221067014453,0.008863008541236894,1.2653096886996358,1.7909637297180994,2.449177504291165,1.3560026265679963
2014-08,-0.005002993967549255,-0.012707604677575108,-0.02001197587019702,0.012652036419077417,1.25897935195999,1.7682048706489661,2.400164623173461,1.3731588211836991
2014-09,-0.007847765634155322,-0.019933324710754517,-0.031391062536621286,-0.010242750755608543,1.249099177067567,1.7329586688071827,2.324820905389237,1.3590938976304492
2014-10,0.004259356849785912,0.010818766398456218,0.01703742739914365,0.01775226248863615,1.2544195362034718,1.7517071438231873,2.3644298727808173,1.3832208892478886
2014-11,0.0002839413761425158,0.0007212110954019902,0.0011357655045700632,0.02453358864631494,1.2547757178128414,1.7529704944512075,2.3671153106682965,1.4171562615516862
2014-12,-0.0010151241832204083,-0.002578415425379837,-0.004060496732881633,0.010258449736123332,1.253501964637172,1.7484506082880786,2.3575036466829737,1.4316940878290465
2015-01,0.006397909050334609,0.01625068898784991,0.025591636201338436,-0.04489724977856613,1.261521756201336,1.7768641353339854,2.4178360223522133,1.3674149607612893
2015-02,-0.002730584464888912,-0.006935684540817837,-0.010922337859555648,0.0548925108906233,1.2580770644917334,1.7645403662194157,2.3914276004270785,1.4424758013868797
2015-03,0.00046669850338242394,0.0011854141985913568,0.0018667940135296958,-0.020660480146709403,1.2586642071748713,1.7666320774235198,2.3958919031553454,1.4126735587302173
2015-04,-0.0007741093308322733,-0.0019662377003139744,-0.003096437323329093,0.027496056000411384,1.2576898634677127,1.7631584588303055,2.388473174043753,1.4515165100113638
2015-05,-0.00012216886221149803,-0.000310308910017205,-0.0004886754488459921,-0.00486381345386433,1.2575362129280778,1.7626113350507584,2.3873059858433705,1.4444566044814644
2015-06,-0.0010253130560442466,-0.0026042951623523867,-0.0041012522241769865,-0.0027996254345380445,1.2562468446305142,1.7580209748777782,2.377515041859139,1.4404126670324717
2015-07,-0.005414762999480684,-0.013753498018680938,-0.021659051997922736,0.0011183006662753847,1.2494445656979944,1.733842036882997,2.3260203199416685,1.4420234814777257
2015-08,-0.003145316767685315,-0.007989104589920701,-0.01258126707074126,-0.054647733653896746,1.2455146667552113,1.7199901915079374,2.2967560370845113,1.363220166339266
2015-09,0.000642786166120124,0.001632676861945115,0.002571144664480496,-0.028925987841394996,1.2463152663527013,1.7227983796963848,2.3026613291148745,1.323787676382592
2015-10,0.002573047658436225,0.006535541052428011,0.0102921906337449,0.07664116324475945,1.2495220949304635,1.7340577992319468,2.3263607584790775,1.425244303789631
2015-11,-0.014273290733048295,-0.036254158461942666,-0.05709316293219318,0.005169859689829526,1.2316873027921535,1.6711909929964242,2.193541464656171,1.4326126168639521
2015-12,-0.00572337311683331,-0.014537367716756608,-0.02289349246733324,-0.01393233642768199,1.224637896795008,1.6468962750063034,2.143323639658282,1.4126529759152617
2016-01,0.0022119698195279813,0.005618403341601073,0.008847879278111925,-0.05858834859565154,1.2273467588625688,1.6561492025410693,2.162287508475902,1.3298879709176539
2016-02,0.006891380546676023,0.017504106588557097,0.02756552218670409,0.004025305443171812,1.23580487244062,1.685138614708902,2.221892092764828,1.3352411762057974
2016-03,0.004846050290677296,0.01230896773832033,0.019384201162709183,0.04511685550943434,1.2417936450019313,1.7058809315519519,2.264961696052814,1.3954830594229215
2016-04,0.019613613785340538,0.04981857901476497,0.07845445514136215,0.014420910374004281,1.2661497059560893,1.7908654955302536,2.442658031832693,1.4156071955513008
2016-05,-0.0029169385579798563,-0.007409023937268835,-0.011667754231919425,0.016346297858648162,1.2624564250586112,1.7775969302054413,2.414157698244645,1.438747132420628
2016-06,0.032733071489161325,0.08314200158246976,0.1309322859566453,-0.029370300369282676,1.3037805014720059,1.9253898969895755,2.7302488843356496,1.39649069698599
2016-07,0.006950948505935699,0.017655409205076675,0.027803794023742796,0.06684470047355795,1.3128430126007808,1.9593834435002468,2.8061601619492715,1.4898386993401287
2016-08,-0.009694920993646826,-0.024625099323862937,-0.0387796839745873,-0.0020979289606524176,1.300115103316555,1.9111334315905206,2.697338157686802,1.4867131235860822
2016-09,-0.0006843429324297111,-0.0017382310483714664,-0.0027373717297188445,-0.0003550047566585057,1.2992253787342551,1.9078114401221493,2.689954540468458,1.4861853333554225
2016-10,-0.004733267228787924,-0.012022498761121327,-0.018933068915151695,-0.01930576314057253,1.2930757978262826,1.8848747794468277,2.6390254457751436,1.4574933913266699
2016-11,0.009254644489817393,0.023506797004136177,0.03701857795926957,0.04088590118573676,1.305042754633552,1.9291821482655005,2.736718414976067,1.5170843221033166
2016-12,-0.0011070272349545385,-0.002811849176784528,-0.004428108939818154,0.011511952174096285,1.3035980367613926,1.9237575790300327,2.7245999276969464,1.5345489242634411
2017-01,0.003950846147605503,0.01003514921491798,0.015803384590422014,0.02495047025991015,1.3087483520429575,1.9430627733889285,2.767657828209377,1.5728366415606532
2017-02,0.0044600318689061134,0.011328480947021529,0.017840127475624454,0.03166011458604867,1.3145854114014475,1.9650747229961318,2.817033196673542,1.6226328298575994
2017-03,-0.0008128231197342443,-0.0020645707241249804,-0.003251292478936977,-0.0019516068735255798,1.313516885986195,1.961017687252316,2.8078741978282813,1.619466088473641
2017-04,0.002307528373713813,0.005861122069233085,0.009230113494855252,0.009091208748854607,1.3165478634699603,1.9725114512972268,2.833791195353512,1.6341889927456459
2017-05,0.0017736239733331268,0.004505004892266142,0.007094495893332507,0.013262359632193688,1.318882924322651,1.9813976250353718,2.8538955153515095,1.655862194874411
2017-06,-0.00015058908613495043,-0.00038249627878277407,-0.0006023563445398017,0.0031417255984442782,1.3186843149483582,1.9806397478170068,2.852176453281184,1.661064459519544
2017-07,0.005810468516082444,0.014758590030849408,0.023241874064329777,0.020091601220073585,1.3263464886430174,2.0098711978538426,2.9184663792175924,1.6944379042410478
2017-08,0.006522048365239247,0.01656600284770769,0.026088193460956987,-0.011751162040593233,1.3349969845910126,2.043166729841015,2.9946038947279194,1.674526289860588
2017-09,-0.0017965868379408029,-0.0045633305683696395,-0.0071863473517632115,0.03123556909133085,1.3325985465798056,2.0338430846464557,2.9730836309594615,1.7268310714827781
2017-10,0.005296202237626906,0.013452353683572341,0.021184808950507623,0.024494299467434866,1.3396562579840599,2.061203061158008,3.036067839675219,1.7691285888773487
2017-11,0.018120776867363,0.04602677324310202,0.072483107469452,0.008271706288545566,1.3639318701139556,2.1560735870619157,3.2561314711829454,1.7837623009512111
2017-12,0.01711242846869806,0.04346556831049307,0.06844971387479223,0.027355379871048413,1.3872720566774583,2.249788550842805,3.479012738724124,1.832557796293387
2018-01,0.042703618210299284,0.10846719025416018,0.17081447284119713,0.07452844721542773,1.4465135929396293,2.4938167936187026,4.073278465697094,1.9691354832836592
2018-02,0.013973066058014603,0.035491587787357094,0.05589226423205841,-0.04370892634794998,1.4667258229275908,2.5823263112750063,4.30094322199259,1.8830666854756788
2018-03,0.010311900080882922,0.026192226205442624,0.04124760032353169,-0.03873982810360421,1.4818505530596708,2.6499631861561874,4.478346809027542,1.8101170057727272
2018-04,0.007090787443009354,0.01801060010524376,0.028363149772037417,0.010996298050735653,1.4923580403537227,2.697690613395664,4.605366830303116,1.8300215918749092
2018-05,0.018977405836231937,0.04820261082402912,0.07590962334492775,0.01925913896285736,1.5206791245384792,2.827726344156812,4.954958491756649,1.8652662320178575
2018-06,0.0069267322066125505,0.01759389980479588,0.027706928826450202,-0.0010876890537069306,1.5312124616063432,2.8774770781312893,5.0922451740257655,1.8632374023550424
2018-07,0.020319958954077847,0.05161269574335773,0.08127983581631139,0.036952271707505036,1.5623266359761567,3.025991427073366,5.506142025706984,1.9320882571024518
2018-08,0.03007928294393314,0.07640137867759017,0.12031713177573256,0.02933849950203049,1.6093203009105268,3.2571813439683392,6.16862524138987,1.988772827471331
2018-09,-0.007611229085183941,-0.01933252187636721,-0.030444916340735765,0.0042942874264617625,1.5970713954288596,3.194211814380776,5.980821961978405,1.99731318961843
2018-10,-0.03202831709878604,-0.08135192543091654,-0.12811326839514417,-0.08760871412075844,1.5459198863466632,2.9343565330467185,5.214599312739893,1.8223311493795287
2018-11,0.005995611237906855,0.015228852544283413,0.02398244495162742,0.03816916703535367,1.555188620990147,2.9790434160008417,5.339658153702472,1.891888011413924
2018-12,0.008267852453647499,0.02100034523226465,0.033071409814589996,-0.09942501346228827,1.568046691046085,3.0416043561987642,5.516248176773383,1.7037870204099528
2019-01,0.06571129971565036,0.16690670127775192,0.26284519886260144,0.07201880334812105,1.6710850771295482,3.54926850588394,6.966167525772845,1.8264917227799382
2019-02,0.02592622121688688,0.06585260189089268,0.10370488486754752,0.048000537249365705,1.7144099985114474,3.782997071805799,7.688593127001166,1.9141643067548948
2019-03,0.017348228557962683,0.044064500537225215,0.06939291423185073,0.014942682678636299,1.7441519750076804,3.949692948308707,8.222127010426755,1.942767056585505
2019-04,0.02296478621065543,0.0583305569750648,0.09185914484262173,0.03721421962424176,1.7842060522326242,4.180080737864039,8.977404566391979,2.0150656165080196
2019-05,-0.03458718916785225,-0.08785146048634472,-0.138348756671409,-0.0638869041272081,1.7224953799896277,3.812854540091846,7.735391806495419,1.8863293126561382
2019-06,-0.005291583290665369,-0.013440621558290037,-0.021166333162661477,0.0689301639982407,1.7133806522186263,3.7616074051616635,7.571661926375415,2.0163543015322145
2019-07,0.025319203881824,0.06431077785983297,0.101276815527296,0.0285883611773452,1.7567620862793223,4.0035193033909175,8.338495734527989,2.073998566565911
2019-08,0.0075516118184146,0.019181094018773083,0.0302064472736584,-0.032850212156393055,1.770028471612212,4.0803111835552315,8.590372066274632,2.0058672736421657
2019-09,-0.009202576418798798,-0.023374544103748948,-0.03681030567519519,0.012072633351075002,1.753739649338751,3.9849357698381995,8.274157844651405,2.030083373787768
2019-10,0.026370438428652145,0.06698091360877645,0.10548175371460858,0.02051462425231776,1.7999865327815243,4.251850408374255,9.146930524616723,2.071729771401902
2019-11,0.01405623391935026,0.03570283415514966,0.05622493567740104,0.03918212427501122,1.8252875645379816,4.403653518356947,9.661216105008954,2.152904544769212
2019-12,0.026349482733136347,0.06692768614216632,0.10539793093254539,0.031531572846166256,1.8733829477027835,4.6983798589123875,10.679488292769083,2.2207890112534447
2020-01,0.009526503318444512,0.024197318428849063,0.03810601327377805,-0.004475280989806318,1.891229736570791,4.812068052458182,11.086441015410498,2.2108503564090114
2020-02,0.022197534342555225,0.056381737230090274,0.0887901373702209,-0.08411048363840312,1.933210373597983,5.083380808925192,12.070807636115648,2.0248946636793135
2020-03,0.0035510296260802265,0.009019615250243775,0.014204118504320906,-0.13971539157314772,1.940075260908075,5.12923094799217,12.242262818221896,1.7419857128489808
2020-04,0.002853325175313115,0.0072474459452953124,0.01141330070125246,0.11618080202992154,1.945610926492026,5.166404772028679,12.381987445030024,1.94437101009244
2020-05,0.02679704569224718,0.06806449605830785,0.10718818276898873,0.07317204575461478,1.9977475513885685,5.5180535092700485,13.709190178331225,2.0866446146068705
2020-06,-0.002430885505177274,-0.006174449183150276,-0.009723542020709096,-0.011582266289233534,1.9928912558228948,5.483982568287157,13.575888291562329,2.0624765410294987
2020-07,0.052451529428256205,0.13322688474777075,0.20980611771302482,0.08709395460585245,2.0974214501750037,6.2145964818711334,16.42419270852073,2.2421057792695573
2020-08,0.015865296621111535,0.0402978534176233,0.06346118648444614,0.0724185857111852,2.130697663621512,6.465031379947254,17.466491464852645,2.4044759088191334
2020-09,-0.017276698373848584,-0.043882813869575404,-0.06910679349539434,-0.05973473514749905,2.0938862427612595,6.181327611240064,16.259438246102004,2.2608451772372806
2020-10,-0.00031190402117596333,-0.0007922362137869469,-0.0012476160847038533,-0.008640395923405264,2.093233151222257,6.176430539657159,16.23915270941792,2.2413105797844293
2020-11,0.043184239816582606,0.10968796913411982,0.17273695926633043,0.11265891360123326,2.18362783361666,6.853910662050108,19.04425456950436,2.493814194745893
2020-12,0.04000714431748024,0.10161814656639981,0.16002857726992095,0.017785523437995998,2.2709885474918288,7.550392360259327,22.091879533428337,2.5381679855565533
2021-01,0.026535526562868558,0.06740023746968614,0.10614210625147423,0.0030191062158657633,2.3312504244177688,8.059290598330108,24.436758158160256,2.5458309842986586
2021-02,0.02240966989703404,0.05692056153846647,0.08963867958813616,0.026091451377448394,2.3834929768762914,8.518029944788742,26.627236892872354,2.6122554096406887
2021-03,0.035339499707538864,0.08976232925714872,0.14135799883015546,0.04287161116865801,2.4677244262355322,9.282628153315121,30.391209814425274,2.724247007836028
2021-04,0.03532708611809854,0.0897307987399703,0.14130834447239415,0.05198837621000263,2.55490193955689,10.115565791918222,34.685741359814884,2.8658761861683812
2021-05,0.003329977257286959,0.008458142233508876,0.013319909029147836,0.00548648867060697,2.563409704910213,10.201124686158682,35.14775227933617,2.8815997833951563
2021-06,0.023727805105298247,0.06026862496745755,0.09491122042119299,0.018217966352447323,2.6242337907933524,10.815932444115052,38.48366834322973,2.934096671290269
2021-07,0.022833260732468837,0.05799648226047085,0.09133304292987535,0.02676187658223439,2.6841536051614923,11.443218478240622,41.99849887612101,3.0126186042876837
2021-08,0.019260008224628433,0.04892042089055622,0.07704003289851373,0.02596214049848622,2.7358504256730685,12.003025542538744,45.23406461122556,3.090832631760554
2021-09,0.001162525101126165,0.0029528137568604587,0.00465010040450466,-0.011950701609820702,2.7390309204658405,12.038468241484699,45.44440755337162,3.0538950132524865
2021-10,0.025214939466986427,0.06404594624614553,0.10085975786794571,0.03364394027149897,2.808095419323591,12.809483331364758,50.027919495656924,3.1566400746737817
2021-11,-0.0045929236467643145,-0.01166602606278136,-0.018371694587057258,-0.002336347032989794,2.7951980514698094,12.660047564970293,49.10882183785683,3.149265068001101
2021-12,0.04921284007106575,0.125000613780507,0.196851360284263,0.03733933474760631,2.932757686143748,14.242561281081993,58.77596021859647,3.2668565305841373
2022-01,-0.006934449448372078,-0.01761350159886508,-0.02773779779348831,-0.07014633643601154,2.9124206262248595,13.991699905185722,57.14564451893493,3.037698513301601
2022-02,0.017970327297917203,0.04564463133670969,0.07188130919166881,-0.010650223782943669,2.9647577781073253,14.6303458891318,61.25334826155768,3.0053463443498236
2022-03,0.016568568581701415,0.0420841641975216,0.06627427432680566,0.03612834770806317,3.0138795706820294,15.246051767796557,65.31286946767952,3.1139245420616506
2022-04,-0.019256466978365083,-0.048911426125047314,-0.07702586791346033,-0.09049624647483978,2.955842898252422,14.500345633057329,60.28208901101296,2.832126059199187
2022-05,-0.000573237642363944,-0.0014560236116044178,-0.002292950569455776,0.006367498354149959,2.9541484978382293,14.479232787439171,60.14386516068717,2.850159617219883
