month,weekly_actual,weekly_deconc,monthly_leg,universe_actual,universe_deconc
2012-01,0.007599999151569614,0.008566790819984904,0.0079825923818604,0.007791295766715007,0.008274691600922653
2012-02,0.0014743768377021294,0.0027581958412621344,0.0054344209569017,0.0034543988973019146,0.004096308399081917
2012-03,-0.000201561764342717,0.0009592642705931187,-0.0004045377328611,-0.0003030497486019085,0.00027736326886600935
2012-04,-0.005192355338824672,-0.00637424584968993,-0.0065145734007487,-0.005853464369786687,-0.0064444096252193155
2012-05,-0.001585812650701457,-0.0015660506613627279,-0.0026527097452414,-0.002119261197971428,-0.0021093802033020637
2012-06,0.0076074972781792205,0.007763607984429655,0.0054855381267567,0.0065465177024679605,0.0066245730555931776
2012-07,0.0002471655260265493,8.313784175428829e-05,0.0064230978540646,0.003335131690045575,0.0032531178479094443
2012-08,0.00239919204496708,0.003501400819443612,0.0056959635184723,0.00404757778171969,0.004598682168957956
2012-09,0.0040064768565937214,0.003087711133956228,-0.0007759349323135,0.0016152709621401107,0.001155888100821364
2012-10,-0.005196753257416864,-0.006300593539356747,-0.0060243980470434,-0.005610575652230132,-0.006162495793200074
2012-11,0.00212904012215942,0.0018568987338354326,0.0039841951653268,0.0030566176437431102,0.0029205469495811164
2012-12,0.0020024430282323813,0.0019035069176200903,0.0081713293350863,0.005086886181659341,0.005037418126353195
2013-01,-0.0020339706138258196,-0.0020339706138258196,0.0,-0.0010169853069129098,-0.0010169853069129098
2013-02,0.003182482579169532,0.0028283323618243372,0.0050941936507726,0.004138338114971066,0.003961263006298468
2013-03,0.0019396432602067915,0.0013097953448364397,0.0025624987909699,0.002251071025588346,0.0019361470679031699
2013-04,-0.004127789099286128,-0.004127789099286128,0.0,-0.002063894549643064,-0.002063894549643064
2013-05,-0.003886587671212527,-0.003908530735928117,-0.0025697629036979,-0.0032281752874552135,-0.0032391468198130088
2013-06,0.005625885880895076,0.00558263167833406,0.0158828384720793,0.010754362176487188,0.01073273507520668
2013-07,0.007597430077784351,0.008160637747564703,0.0203751428918989,0.013986286484841626,0.014267890319731802
2013-08,0.004393404350829355,0.004393404350829355,0.0012049337835871,0.0027991690672082275,0.0027991690672082275
2013-09,-0.010779105833091052,-0.010779105833091052,-0.0119771511796074,-0.011378128506349226,-0.011378128506349226
2013-10,0.002875913182898149,0.002875913182898149,0.0,0.0014379565914490744,0.0014379565914490744
2013-11,-0.004019707169450659,-0.004019707169450659,0.0,-0.0020098535847253296,-0.0020098535847253296
2013-12,0.0024893265405454557,0.0023001518727889803,0.0016130281339543,0.0020511773372498777,0.00195659000337164
2014-01,0.005966560645309649,0.005966560645309649,0.0020745973144276,0.004020578979868624,0.004020578979868624
2014-02,0.004903278777845799,0.004903278777845799,0.0176086235339643,0.01125595115590505,0.01125595115590505
2014-03,0.00044106051518877365,0.00044106051518877365,-0.0098741906129941,-0.004716565048902663,-0.004716565048902663
2014-04,-0.001647169358092837,-0.0014393007165547367,0.0027367427290184,0.0005447866854627814,0.0006487210062318316
2014-05,0.004694971364708644,0.005842231158426525,0.0031172637352909,0.003906117549999772,0.004479747446858712
2014-06,0.014719754517170003,0.015445702589115484,0.0278787972162315,0.021299275866700752,0.021662249902673493
2014-07,-0.005532256395986979,-0.004608403030008867,-0.0081504993756653,-0.006841377885826139,-0.0063794512028370835
2014-08,0.0041329362459274765,0.004686509696505414,-0.0091719364293484,-0.0025195000917104613,-0.0022427133664214925
2014-09,-0.0027967166774229835,-0.00256475557584368,-0.0102446234217461,-0.0065206700495845414,-0.00640468949879489
2014-10,0.005712170022930785,0.005830364638072183,0.0110774440320657,0.008394807027498242,0.008453904335068941
2014-11,0.004656448833745497,0.004656448833745497,0.0,0.0023282244168727484,0.0023282244168727484
2014-12,0.002336524272989582,0.0017576721461542988,-0.0025400750631611,-0.00010177539508575916,-0.0003912014585034007
2015-01,0.010177035828319525,0.010329449204972585,0.0053269433679456,0.0077519895981325625,0.007828196286459092
2015-02,0.004356685256092563,0.005918628405420234,-0.0002122754778599,0.0020722048891163316,0.0028531764637801673
2015-03,0.00043996163593673643,-0.00032678113378914464,0.0014298145664162,0.0009348881011764682,0.0005515167163135276
2015-04,-0.007884053036761651,-0.007884053036761651,0.0,-0.003942026518380826,-0.003942026518380826
2015-05,0.0006923846149857749,0.00112701262760595,-0.0011979506993569,-0.0002527830421855626,-3.5469035875475004e-05
2015-06,-0.00012696571931958278,-0.00024113238812062399,-0.0004906420742251,-0.0003088038967723414,-0.000365887231172862
2015-07,3.0544308359914396e-05,0.0009139193385094835,-0.0051830345631142,-0.0025762451273771427,-0.002134557612302358
2015-08,-0.012820284395154258,-0.012715284070179522,-0.0093594199630368,-0.011089852179095529,-0.011037352016608161
2015-09,0.0014858931155685706,0.0014858931155685706,0.0,0.0007429465577842853,0.0007429465577842853
2015-10,0.010971292303760816,0.012080134596112346,0.0055126159985381,0.008241954151149457,0.008796375297325222
2015-11,-0.012917982557784091,-0.01261299621318257,-0.0211467455222796,-0.017032364040031847,-0.016879870867731087
2015-12,-0.002115499333328108,-0.0022384817259707424,-0.013191307057174,-0.007653403195251054,-0.007714894391572371
2016-01,-0.0007744195397250131,-0.0007744195397250131,0.0,-0.00038720976986250655,-0.00038720976986250655
2016-02,0.011710978420965912,0.011710978420965912,0.0056389045331375,0.008674941477051706,0.008674941477051706
2016-03,-0.006343795420284182,-0.005861423638920948,0.0094954887637839,0.0015758466717498594,0.001817032562431476
2016-04,0.0161033192015132,0.014459368249834847,0.0337933801231529,0.02494834966233305,0.024126374186493875
2016-05,0.002471090291965128,0.00343495369590463,0.0017757982135508,0.002123444252757964,0.002605375954727715
2016-06,0.028729426281145054,0.0279745800567901,0.0519830431045224,0.040356234692833726,0.03997881158065625
2016-07,0.006425921010367652,0.008126481099165028,0.0114770950512162,0.008951508030791925,0.009801788075190613
2016-08,-0.003387733946012328,-0.0032059683491706403,-0.0169362177068858,-0.010161975826449064,-0.01007109302802822
2016-09,-0.002697356998785594,-0.0016141001876608385,-0.0013597875505749,-0.002028572274680247,-0.0014869438691178694
2016-10,-0.012833676304628838,-0.013215145632422876,-0.0067183303180809,-0.009776003311354869,-0.009966737975251888
2016-11,0.02298220825069852,0.021491220261440347,0.02635479262371,0.024668500437204262,0.023923006442575175
2016-12,0.002874267302792388,0.002874267302792388,0.0,0.001437133651396194,0.001437133651396194
2017-01,5.209509039705296e-07,0.000979116111940126,0.0048164492422377,0.0024084850965708352,0.002897782677088913
2017-02,0.007371585219652088,0.007603978085079843,0.0031683627264572,0.0052699739730546445,0.005386170405768522
2017-03,0.0018123093655424416,0.002777191608211327,-0.0006346067719556,0.0005888512967934208,0.0010712924181278634
2017-04,-0.003900390151167943,-0.0028271325116419055,0.0030551305254502,-0.00042262981285887146,0.00011399900690414722
2017-05,0.001182289262270153,0.0023009942580292098,0.0032262508610432,0.0022042700616566767,0.002763622559536205
2017-06,-0.004359389023943283,-0.005556841420462533,0.0016524307823779,-0.0013534791207826915,-0.0019522053190423163
2017-07,0.00483691444234835,0.0055856576418962245,0.0091554389936745,0.006996176718011425,0.0073705483177853625
2017-08,0.0062170543826527425,0.006806849712819751,0.0111383515216951,0.008677702952173922,0.008972600617257426
2017-09,0.0008018517417329729,0.00046922089810474965,-0.0026742843657169,-0.0009362163119919636,-0.0011025317338060753
2017-10,0.007670997776758837,0.009819595218136357,0.0030835204874459,0.005377259132102368,0.006451557852791128
2017-11,0.00947042426622069,0.010668063834486485,0.0211459258606765,0.015308175063448596,0.015906994847581492
2017-12,0.0358591093566516,0.034884073037161345,0.0249882263318874,0.030423667844269496,0.02993614968452437
2018-01,0.005851949823383329,0.005288344293369107,-0.0013741578761418,0.0022388959736207646,0.0019570932086136537
2018-02,-0.02467989046340424,-0.02623064893139615,0.0045662006323472,-0.01005684491552852,-0.010832224149524474
2018-03,-0.030338783973204442,-0.030431584243511445,-0.0036362694568905,-0.016987526715047472,-0.017033926850200973
2018-04,0.026479585682769757,0.025654203603745485,0.0036071343781913,0.015043360030480528,0.014630668990968392
2018-05,0.02507060346539225,0.024477500110763994,0.0039133959407586,0.014491999703075424,0.014195448025761297
2018-06,0.009137982270263967,0.008879656494152899,0.0107123514518761,0.009925166861070034,0.0097960039730145
2018-07,0.0221112175840652,0.0222004046453963,0.009040865232269,0.0155760414081671,0.015620634938832648
2018-08,0.013524256358388165,0.013844219333586594,0.0203753135935294,0.01694978497595878,0.017109766463557996
2018-09,-0.005355728629897083,-0.004587620633890843,-0.0131333922492492,-0.00924456043957314,-0.00886050644157002
2018-10,-0.039023351507206594,-0.039553232872701405,-0.0087255895320016,-0.023874470519604098,-0.024139411202351503
2018-11,-0.019604813005128174,-0.019239483580411165,-0.0114511076919687,-0.015527960348548437,-0.015345295636189932
2018-12,-0.028977162758665798,-0.02798627784655172,0.0161463081409941,-0.006415427308835849,-0.005919984852778811
2019-01,0.058668873497328855,0.058314372406796045,0.0043495084484426,0.03150919097288573,0.031331940427619324
2019-02,0.02425245693559064,0.024116061782714526,0.0035660614332488,0.01390925918441972,0.013841061607981663
2019-03,0.03240595790310263,0.03177397415111605,0.0071198795997118,0.01976291875140722,0.019446926875413925
2019-04,0.01582498709377833,0.015431577175056166,-0.0033810868517115,0.0062219501210334155,0.006025245161672333
2019-05,-0.04226854698946003,-0.04247181063635852,0.0024843153945584,-0.019892115797450816,-0.01999374762090006
2019-06,0.007880893650147991,0.009883459637383796,0.0,0.0039404468250739955,0.004941729818691898
2019-07,0.0017266803621003302,0.001731211757542539,0.0134383734530806,0.0075825269075904655,0.00758479260531157
2019-08,0.02461510750799123,0.024394721992058388,0.0425409883343833,0.033578047921187265,0.033467855163220844
2019-09,-0.005922173707499145,-0.005829394981472502,-0.0199762771452804,-0.012949225426389772,-0.01290283606337645
2019-10,0.027885090576705407,0.027420822839431036,0.0178697075591336,0.022877399067919503,0.022645265199282318
2019-11,0.004810016371260106,0.004427472012071831,-0.0129748865406168,-0.0040824350846783465,-0.004273707264272484
2019-12,0.0306828025996857,0.029141072371879462,0.0134236057384954,0.02205320416909055,0.021282339055187432
2020-01,0.030630105462466473,0.0274247329637336,0.0,0.015315052731233236,0.0137123664818668
2020-02,-0.05341554111268043,-0.05405636724048413,0.0,-0.026707770556340216,-0.027028183620242063
2020-03,0.0016423056096559474,0.0016423056096559474,0.0,0.0008211528048279737,0.0008211528048279737
2020-04,0.004208220083699699,0.004208220083699699,0.0,0.0021041100418498493,0.0021041100418498493
2020-05,0.012797724467067617,0.012797724467067617,0.0525465889123409,0.03267215668970426,0.03267215668970426
2020-06,0.009501810104304287,0.009501810104304287,-0.0067668397352517,0.0013674851845262934,0.0013674851845262934
2020-07,0.056484841885576564,0.056484841885576564,0.0690122998903745,0.06274857088797553,0.06274857088797553
2020-08,-0.0063554544044470695,-0.0063554544044470695,0.0335875422213018,0.013616043908427366,0.013616043908427366
2020-09,-0.006989769522100953,-0.006989769522100953,-0.0301411167477342,-0.018565443134917578,-0.018565443134917578
2020-10,0.006468590238770888,0.006468590238770888,-0.0015459039269636,0.002461343155903644,0.002461343155903644
2020-11,0.03551164408007179,0.03407616745392539,0.0505243034293499,0.04301797375471085,0.04230023544163765
2020-12,-0.0002983967115830488,0.0003977639172789704,0.0053277490115849,0.0025146761500009257,0.0028627564644319353
2021-01,-0.020509027479319153,-0.01893952371501262,0.0047279721292831,-0.007890527675018025,-0.007105775792864759
2021-02,-0.021456470310206033,-0.02132606617084154,0.001394444669968,-0.010031012820119017,-0.00996581075043677
2021-03,0.02864723278706749,0.027439009520681346,0.0246468135086554,0.026647023147861444,0.026042911514668372
2021-04,0.02761869864960409,0.028220776919487545,-0.0049234731637342,0.011347612742934944,0.011648651877876672
2021-05,0.009534364472320478,0.00925274781392349,0.0049445229857631,0.007239443729041789,0.007098635399843295
2021-06,0.03467492912608039,0.03262412546582549,0.0202093272221415,0.027442128174110944,0.026416726343983496
2021-07,0.02322523455904335,0.022939404023188947,0.0081207125494769,0.015672973554260124,0.015530058286332924
2021-08,0.017365126301439382,0.01686509796035307,0.0104104013449823,0.01388776382321084,0.013637749652667685
2021-09,-0.01620189818352058,-0.015564604349594169,0.0144721669044487,-0.0008648656395359401,-0.0005462187225727345
2021-10,0.054345195106954014,0.053200732447469035,0.0169935006484537,0.03566934787770386,0.03509711654796137
2021-11,-0.027927986503665347,-0.028238564770041052,-0.0439738314954103,-0.035950908999537824,-0.03610619813272568
2021-12,-0.0034860010242413475,0.0010825424106681858,0.0277381142306259,0.012126056603192277,0.014410328320647044
2022-01,-0.021765018468724473,-0.021242148543111017,0.0241315488627981,0.0011832651970368133,0.0014447001598435413
2022-02,0.02889156698271589,0.028047611608805756,0.0324737841438233,0.030682675563269594,0.030260697876314527
2022-03,0.0015747505426300101,0.0005788224335792069,0.0,0.0007873752713150051,0.00028941121678960346
2022-04,-0.03631243187773647,-0.03130500051625862,0.0,-0.018156215938868236,-0.01565250025812931
2022-05,-0.0032461693673340175,-0.0032461693673340175,0.0,-0.0016230846836670088,-0.0016230846836670088
2022-06,0.0023941806859413273,0.0023941806859413273,0.0,0.0011970903429706636,0.0011970903429706636
2022-07,0.016135471807501522,0.013951993235843174,0.0,0.008067735903750761,0.006975996617921587
2022-08,-0.0291165845298067,-0.02606785311682802,0.0,-0.01455829226490335,-0.01303392655841401
2022-09,0.00629706684799225,0.00629706684799225,-0.0004361607008272,0.002930453073582525,0.002930453073582525
2022-10,-0.0030212985327245923,-0.0030212985327245923,-0.0056589312686248,-0.004340114900674696,-0.004340114900674696
2022-11,0.02089099099225855,0.019835460731493226,0.0189787204359802,0.019934855714119376,0.019407090583736714
2022-12,-0.02371134311141676,-0.02409402789327908,0.00246783473247,-0.01062175418947338,-0.01081309658040454
2023-01,0.07079387740000342,0.06632940269177223,0.0060105306784367,0.03840220403922006,0.036169966685104464
2023-02,-0.009982019422492439,-0.010028422341306187,-0.0054477546263398,-0.007714887024416119,-0.0077380884838229936
2023-03,0.006011769658957888,0.008972642214644777,0.0077059825992815,0.006858876129119694,0.008339312406963138
2023-04,0.00503351500689031,0.004964577130397885,0.0,0.002516757503445155,0.0024822885651989424
2023-05,0.042659816229086545,0.03937167961086807,0.0096088448917086,0.026134330560397573,0.024490262251288336
2023-06,0.012581015645451332,0.011900620098069359,0.0,0.006290507822725666,0.005950310049034679
2023-07,0.011656517357040874,0.011775647516877097,-0.0022500423517751,0.0047032375026328874,0.004762802582550999
2023-08,0.01237889195996611,0.012064408954771455,-0.0021655737979225,0.005106659081021805,0.004949417578424478
2023-09,-0.016021749838285637,-0.017322426287601167,0.0,-0.008010874919142819,-0.008661213143800583
2023-10,0.018396121884175942,0.01860857969432206,0.0251938778487383,0.02179499986645712,0.02190122877153018
2023-11,0.038467169826287506,0.03813322669516439,0.0194077860975601,0.0289374779619238,0.028770506396362243
2023-12,0.014076616308754897,0.01423434383417721,0.0055735742926198,0.009825095300687349,0.009903959063398506
2024-01,0.04349786082505358,0.04249663826830363,0.0081546232961056,0.02582624206057959,0.025325630782204615
2024-02,0.02384737887311905,0.023766798550999058,0.0063292984193912,0.015088338646255126,0.015048048485195128
2024-03,0.007901511357978785,0.008844399013707704,-0.0022465509573649,0.0028274802003069427,0.0032989240281714022
2024-04,-0.005133364685546704,-0.005439635136592402,0.0048012871432296,-0.00016603877115855224,-0.0003191739966814013
2024-05,0.032630469376664584,0.031229623783652904,0.006873250160723,0.019751859768693793,0.019051436972187953
2024-06,0.03738905388522973,0.03501481946333751,0.0045377961443506,0.020963425014790163,0.019776307803844054
2024-07,-0.037372951765691664,-0.03309917730407408,0.0070691194795048,-0.015151916143093433,-0.01301502891228464
2024-08,0.0019081508900262723,0.003026815081534462,0.0052223568034793,0.003565253846752786,0.004124585942506881
2024-09,0.02375832024386826,0.02424653267771748,0.0060861461588552,0.01492223320136173,0.01516633941828634
2024-10,0.0039050281531582964,0.0036430840296277633,0.0047509959854917,0.004328012069324998,0.0041970400075597315
2024-11,0.04473921011849802,0.0437378930126433,0.0027316599762964,0.02373543504739721,0.023234776494469853
2024-12,0.004374396296350724,0.0037496400144574338,0.0137278536518827,0.009051124974116712,0.008738746833170066
2025-01,0.00879130826239427,0.009043302079072557,0.0019792406257663,0.005385274444080285,0.005511271352419429
2025-02,-0.03129245587772922,-0.02975497868760213,0.0,-0.01564622793886461,-0.014877489343801065
2025-03,-0.06344424424802675,-0.06292246541135404,-0.0110657474019725,-0.03725499582499962,-0.03699410640666327
2025-04,2.9171833881846965e-05,2.9171833881846965e-05,0.0,1.4585916940923482e-05,1.4585916940923482e-05
2025-05,0.0553792278176366,0.053395958598721815,0.0075386339492524,0.0314589308834445,0.03046729627398711
2025-06,0.027071797232606665,0.026931296562875184,0.0068292371401664,0.016950517186386533,0.016880266851520793
2025-07,0.001300313840642664,0.001223082636468087,0.0042312033578101,0.002765758599226382,0.0027271429971390936
2025-08,0.03507076188964775,0.03502595670078468,0.0175133147137283,0.026292038301688025,0.02626963570725649
2025-09,0.05145263282356405,0.05106165977510191,0.052815641213805,0.05213413701868452,0.05193865049445345
2025-10,0.015556024935744261,0.01532072233431081,0.009550786733854,0.012553405834799131,0.012435754534082405
2025-11,-0.00540974245628445,-0.004652820821290704,0.0033271492652491,-0.0010412965955176748,-0.0006628357780208019
2025-12,-0.0045464583529525315,-0.004245735828339536,0.0037013601024191,-0.00042254912526671577,-0.00027218786296021816
2026-01,0.0057803610521989235,0.007401954913932363,0.0,0.0028901805260994617,0.0037009774569661813
2026-02,-0.00911993787826193,-0.009700533191671523,-0.0069449942173281,-0.008032466047795015,-0.008322763704499811
2026-03,-0.006209035804640606,-0.006195129244992881,0.0090943634256293,0.0014426638104943473,0.0014496170903182098
2026-04,0.06524111631820317,0.05898549582352808,0.0,0.03262055815910159,0.02949274791176404
2026-05,0.03248737143713987,0.028203489219655875,0.0,0.016243685718569933,0.014101744609827938
2026-06,0.008074190673331927,0.008349133629278915,0.0,0.004037095336665963,0.004174566814639458
2026-07,0.01182777578608718,0.014096350636688681,0.0,0.00591388789304359,0.007048175318344341
2026-08,-0.006630594467151196,-0.006468713529146131,0.0,-0.003315297233575598,-0.0032343567645730653
