Date,locked,b2
2009-08-28,0.0007938380556745804,0.0007938380556745804
2009-09-04,0.0032723751952183134,0.0032723751952183134
2009-09-11,0.0009404599736148759,0.0009404599736148759
2009-09-18,-0.0001334580787764639,-0.0001334580787764639
2009-09-25,-0.0011843171877135115,-0.0011843171877135115
2009-10-02,0.0013984957074518413,0.0013984957074518413
2009-10-09,0.0029920251484815137,0.0029920251484815137
2009-10-16,0.000282878474561894,0.000282878474561894
2009-10-23,0.0001237685810728399,0.0001237685810728399
2009-10-30,-0.0005630756523636151,-0.0005630756523636151
2009-11-06,0.004181423971445515,0.004181423971445515
2009-11-13,0.0016217633132532873,0.0016217633132532873
2009-11-20,0.002330957355189336,0.002330957355189336
2009-11-27,0.0021108859313189714,0.0021108859313189714
2009-12-04,-0.0009206017716869683,-0.0009206017716869683
2009-12-11,-0.0030999962217366384,-0.0030999962217366384
2009-12-18,-0.0005066614266855294,-0.0005066614266855294
2009-12-25,-0.0004208431292745747,-0.0004208431292745747
2010-01-01,-0.0005730280141563256,-0.0005730280141563256
2010-01-08,0.0024495908488210063,0.0024495908488210063
2010-01-15,-0.00023350512516971705,-0.00023350512516971705
2010-01-22,-0.0024920555475147306,-0.0024920555475147306
2010-01-29,-0.0003193770349140785,-0.0003193770349140785
2010-02-05,-0.0019133519857533869,-0.0019133519857533869
2010-02-12,0.0024250263692984046,0.0024250263692984046
2010-02-19,0.0018076193813267834,0.0018076193813267834
2010-02-26,0.0003624939066174579,0.0003624939066174579
2010-03-05,0.0007615903120515751,0.0007615903120515751
2010-03-12,-0.002391523779887319,-0.002391523779887319
2010-03-19,0.00025095735212200105,0.00025095735212200105
2010-03-26,-0.0002527288133220425,-0.0002527288133220425
2010-04-02,0.0011962738150009334,0.0011962738150009334
2010-04-09,0.002555325199240476,0.002555325199240476
2010-04-16,-0.001184232200055021,-0.001184232200055021
2010-04-23,0.0006951649066811073,0.0006951649066811073
2010-04-30,0.00228744336386646,0.00228744336386646
2010-05-07,0.0024641873574483314,0.0024641873574483314
2010-05-14,0.001260898525347168,0.001260898525347168
2010-05-21,-0.0030158904757073735,-0.0030158904757073735
2010-05-28,0.002357630967998674,0.002357630967998674
2010-06-04,0.0004271762312067211,0.0004271762312067211
2010-06-11,0.0006980278109793233,0.0006980278109793233
2010-06-18,0.0017936113998572544,0.0017936113998572544
2010-06-25,0.00028348689161705666,0.00028348689161705666
2010-07-02,-0.002790358249651731,-0.002790358249651731
2010-07-09,0.00016088501351960554,0.00016088501351960554
2010-07-16,-0.0012398226890869709,-0.0012398226890869709
2010-07-23,4.2134446553880306e-05,4.2134446553880306e-05
2010-07-30,-0.00016772972587627392,-0.00016772972587627392
2010-08-06,0.0015864885845925237,0.0015864885845925237
2010-08-13,0.000585488511558638,0.000585488511558638
2010-08-20,0.0009681633719693829,0.0009681633719693829
2010-08-27,0.0002933511150340287,0.0002933511150340287
2010-09-03,0.0009729679109147462,0.0009729679109147462
2010-09-10,-0.0004878699827394064,-0.0004878699827394064
2010-09-17,0.0022727067525598185,0.0022727067525598185
2010-09-24,0.0013307447104464636,0.0013307447104464636
2010-10-01,0.0012933468777474473,0.0012933468777474473
2010-10-08,0.0018807822648805417,0.0018807822648805417
2010-10-15,0.0014391249102369728,0.0014391249102369728
2010-10-22,-0.002465054106098832,-0.002465054106098832
2010-10-29,0.0019028560628241123,0.0019028560628241123
2010-11-05,0.002084268577013617,0.002084268577013617
2010-11-12,-0.0021866165966696717,-0.0021866165966696717
2010-11-19,-0.0007430662629722044,-0.0007430662629722044
2010-11-26,0.0006178190168979257,0.0006178190168979257
2010-12-03,0.0024676700935692382,0.0024676700935692382
2010-12-10,-0.0016713972391605974,-0.0016713972391605974
2010-12-17,-0.00017136276124571408,-0.00017136276124571408
2010-12-24,9.962709258469718e-05,9.962709258469718e-05
2010-12-31,0.0022571558637842323,0.0022571558637842323
2011-01-07,-0.002714940413295723,-0.002714940413295723
2011-01-14,-0.00038322305142008794,-0.00038322305142008794
2011-01-21,-0.000277605758693677,-0.000277605758693677
2011-01-28,0.002368611231482066,0.002368611231482066
2011-02-04,0.0011772511048579386,0.0011772511048579386
2011-02-11,0.00421830593082822,0.00421830593082822
2011-02-18,0.0027856201720318366,0.0027856201720318366
2011-02-25,0.005039760963532109,0.005039760963532109
2011-03-04,0.0020884425414259677,0.0020884425414259677
2011-03-11,-0.0013899806129344509,-0.0013899806129344509
2011-03-18,0.002691397328754277,0.002691397328754277
2011-03-25,0.0008028070688766441,0.0008028070688766441
2011-04-01,0.003891309174217779,0.003891309174217779
2011-04-08,0.004718147329820561,0.004718147329820561
2011-04-15,0.00519561258845752,0.00519561258845752
2011-04-22,0.0036687743455377946,0.0036687743455377946
2011-04-29,-0.010650817637379444,-0.010650817637379444
2011-05-06,-0.0033349264258738854,-0.0033349264258738854
2011-05-13,0.00023397138487533866,0.00023397138487533866
2011-05-20,0.0048255743562272465,0.0048255743562272465
2011-05-27,-0.000554224496950501,-0.000554224496950501
2011-06-03,0.0006998272925404303,0.0006998272925404303
2011-06-10,-0.0006085131199232638,-0.0006085131199232638
2011-06-17,0.0006192604271239874,0.0006192604271239874
2011-06-24,-0.0017297451522230293,-0.0017297451522230293
2011-07-01,-0.0014604635579205977,-0.0014604635579205977
2011-07-08,0.0033755455344061285,0.0033755455344061285
2011-07-15,0.0024932758248364384,0.0024932758248364384
2011-07-22,0.0004439056705548961,0.0004439056705548961
2011-07-29,0.0014304436298044829,0.0014304436298044829
2011-08-05,0.0024173486863177146,0.0024173486863177146
2011-08-12,0.00872362316106845,0.00872362316106845
2011-08-19,0.0029471889877911647,0.0029471889877911647
2011-08-26,0.0003160703204416267,0.0003160703204416267
2011-09-02,0.0016534907775101236,0.0016534907775101236
2011-09-09,-0.001524484382283386,-0.001524484382283386
2011-09-16,-0.01497646710987325,-0.01497646710987325
2011-09-23,-0.007432575315924615,-0.007432575315924615
2011-09-30,-0.0008495896040535049,-0.0008495896040535049
2011-10-07,0.000474153959571244,0.000474153959571244
2011-10-14,0.002257159969288265,0.002257159969288265
2011-10-21,-0.0021470548262929935,-0.0021470548262929935
2011-10-28,0.0051827867791514725,0.0051827867791514725
2011-11-04,0.0006273144438007671,0.0006273144438007671
2011-11-11,0.0013842926047814654,0.0013842926047814654
2011-11-18,-0.0028898132375437045,-0.0028898132375437045
2011-11-25,-0.0016558729801225826,-0.0016558729801225826
2011-12-02,0.002860192068092095,0.002860192068092095
2011-12-09,-0.0013457676188885653,-0.0013457676188885653
2011-12-16,-0.005198719979590184,-0.005198719979590184
2011-12-23,0.0002865068713985416,0.0002865068713985416
2011-12-30,-0.0016944769470075322,-0.0016944769470075322
2012-01-06,0.0024189233353076422,0.0024189233353076422
2012-01-13,0.0007108677213447855,0.0007108677213447855
2012-01-20,0.0014658292869466176,0.0014658292869466176
2012-01-27,0.003230430567805527,0.003230430567805527
2012-02-03,0.00023502109093250157,0.00023502109093250157
2012-02-10,-0.0007716850972356417,-0.0007716850972356417
2012-02-17,-1.262289884664207e-05,-1.262289884664207e-05
2012-02-24,0.0021365598811824583,0.0021365598811824583
2012-03-02,-0.0026764783469592187,-0.0026764783469592187
2012-03-09,-8.513882266531946e-05,-8.513882266531946e-05
2012-03-16,-0.002566316645442199,-0.002566316645442199
2012-03-23,0.00032229701031164247,0.00032229701031164247
2012-03-30,0.00048051976638130737,0.00048051976638130737
2012-04-06,-0.0017827981440322424,-0.0017827981440322424
2012-04-13,0.0016096558275094615,0.0016096558275094615
2012-04-20,-0.0008333351049412847,-0.0008333351049412847
2012-04-27,0.0011242447204644825,0.0011242447204644825
2012-05-04,-0.0008975094123253455,-0.0008975094123253455
2012-05-11,-0.0027758367654090147,-0.0027758367654090147
2012-05-18,0.0002011912546025162,0.0002011912546025162
2012-05-25,-0.0009868486539843424,-0.0009868486539843424
2012-06-01,0.0026712473435683867,0.0026712473435683867
2012-06-08,-0.0015102050555958978,-0.0015102050555958978
2012-06-15,0.001713611599468941,0.001713611599468941
2012-06-22,-0.002876000709186328,-0.002876000709186328
2012-06-29,0.0017326693191865672,0.0017326693191865672
2012-07-06,-0.0009356086299819625,-0.0009356086299819625
2012-07-13,0.0007128304901512124,0.0007128304901512124
2012-07-20,-0.00030635108997172035,-0.00030635108997172035
2012-07-27,0.0015733416601633652,0.0015733416601633652
2012-08-03,-0.0005044113703247389,-0.0005044113703247389
2012-08-10,0.0005361706290151375,0.0005361706290151375
2012-08-17,-0.00022227819895843606,-0.00022227819895843606
2012-08-24,0.002531290964842798,0.002531290964842798
2012-08-31,0.0009012084988026557,0.0009012084988026557
2012-09-07,0.0022507750002830245,0.0022507750002830245
2012-09-14,0.0013286313273900134,0.0013286313273900134
2012-09-21,0.0002519352573193944,0.0002519352573193944
2012-09-28,-2.5018014587912282e-05,-2.5018014587912282e-05
2012-10-05,0.00017598385187825286,0.00017598385187825286
2012-10-12,-0.0008582751114526855,-0.0008582751114526855
2012-10-19,-0.0016041659399920424,-0.0016041659399920424
2012-10-26,-0.0005065145949736851,-0.0005065145949736851
2012-11-02,-0.0015264189291027033,-0.0015264189291027033
2012-11-09,0.002566158675854806,0.002566158675854806
2012-11-16,-0.0005702905658768164,-0.0005702905658768164
2012-11-23,0.001439890310576717,0.001439890310576717
2012-11-30,-0.0015685289347901925,-0.0015685289347901925
2012-12-07,-0.00029285806425367986,-0.00029285806425367986
2012-12-14,-0.00031368257460175585,-0.00031368257460175585
2012-12-21,-0.0016891309198665057,-0.0016891309198665057
2012-12-28,-0.0002174751534815587,-0.0002174751534815587
2013-01-04,-0.00029779331354492735,-0.00029779331354492735
2013-01-11,0.000589533793019683,0.000589533793019683
2013-01-18,0.0012118061258706637,0.0012118061258706637
2013-01-25,-0.0014081670734387337,-0.0014081670734387337
2013-02-01,0.0006370105424730307,0.0006370105424730307
2013-02-08,-6.713520081975884e-05,-6.713520081975884e-05
2013-02-15,-0.002715873967706077,-0.002715873967706077
2013-02-22,-0.0016105334280001166,-0.0016105334280001166
2013-03-01,6.176649157433116e-05,6.176649157433116e-05
2013-03-08,0.0001586331887135876,0.0001586331887135876
2013-03-15,0.0008419910344447008,0.0008419910344447008
2013-03-22,0.0006172096313284916,0.0006172096313284916
2013-03-29,-0.0005223077460919146,-0.0005223077460919146
2013-04-05,-0.0008271104563190011,-0.0008271104563190011
2013-04-12,-0.0034574971669980806,-0.0034574971669980806
2013-04-19,-0.005348245804980174,-0.005348245804980174
2013-04-26,0.003218192172605982,0.003218192172605982
2013-05-03,0.0005605429271810049,0.0005605429271810049
2013-05-10,-0.0015505227967113782,-0.0015505227967113782
2013-05-17,-0.00374313310676241,-0.00374313310676241
2013-05-24,0.0012133861833651903,0.0012133861833651903
2013-05-31,0.0001732062517894937,0.0001732062517894937
2013-06-07,-0.0005807095284073763,-0.0005807095284073763
2013-06-14,0.0003583452142734248,0.0003583452142734248
2013-06-21,-0.0055011071271274916,-0.0055011071271274916
2013-06-28,-0.0038471270599610948,-0.0038471270599610948
2013-07-05,-0.0008046181615702472,-0.0008046181615702472
2013-07-12,0.004141341275520116,0.004141341275520116
2013-07-19,0.0011120744442076741,0.0011120744442076741
2013-07-26,0.0016968670151926673,0.0016968670151926673
2013-08-02,-0.0005803307975223275,-0.0005803307975223275
2013-08-09,6.79295947362059e-05,6.79295947362059e-05
2013-08-16,0.0032208182193726926,0.0032208182193726926
2013-08-23,0.0011756249478729443,0.0011756249478729443
2013-08-30,7.449590320577048e-05,7.449590320577048e-05
2013-09-06,-0.0007532871661156489,-0.0007532871661156489
2013-09-13,-0.004179562657167117,-0.004179562657167117
2013-09-20,0.0018125337674810339,0.0018125337674810339
2013-09-27,0.00034516084882153705,0.00034516084882153705
2013-10-04,-0.0015575753655740702,-0.0015575753655740702
2013-10-11,-0.0024504871936829823,-0.0024504871936829823
2013-10-18,0.0028331732470098857,0.0028331732470098857
2013-10-25,0.0022185973659711463,0.0022185973659711463
2013-11-01,-0.002204769100840577,-0.002204769100840577
2013-11-08,-0.0015832298972335472,-0.0015832298972335472
2013-11-15,0.00021341366634260072,0.00021341366634260072
2013-11-22,-0.002510801648416357,-0.002510801648416357
2013-11-29,0.0005226777267059803,0.0005226777267059803
2013-12-06,-0.0012818728102973716,-0.0012818728102973716
2013-12-13,0.00019025895974107248,0.00019025895974107248
2013-12-20,-0.0019570147269504477,-0.0019570147269504477
2013-12-27,0.0005859751196694363,0.0005859751196694363
2014-01-03,0.0013530703537739772,0.0013530703537739772
2014-01-10,0.0005936602830781377,0.0005936602830781377
2014-01-17,0.00027817872358001667,0.00027817872358001667
2014-01-24,0.0008951906634215411,0.0008951906634215411
2014-01-31,-0.0013201368618615413,-0.0013201368618615413
2014-02-07,0.0015666555709811204,0.0015666555709811204
2014-02-14,0.00324312014890958,0.00324312014890958
2014-02-21,0.00025331386269966,0.00025331386269966
2014-02-28,-0.00012893470079950207,-0.00012893470079950207
2014-03-07,0.0007724709277889993,0.0007724709277889993
2014-03-14,0.002382277128378876,0.002382277128378876
2014-03-21,-0.0026633435042115283,-0.0026633435042115283
2014-03-28,-0.0023517015426403796,-0.0023517015426403796
2014-04-04,0.00063743925700513,0.00063743925700513
2014-04-11,0.001134265793445313,0.001134265793445313
2014-04-18,-0.0014246822337990045,-0.0014246822337990045
2014-04-25,0.00021183712900520982,0.00021183712900520982
2014-05-02,0.00016371165072384471,0.00016371165072384471
2014-05-09,-0.0007895416308482506,-0.0007895416308482506
2014-05-16,0.0004401842364224319,0.0004401842364224319
2014-05-23,-4.6358489526003994e-05,-4.6358489526003994e-05
2014-05-30,-0.0026568748867095643,-0.0026568748867095643
2014-06-06,0.0002551468877659528,0.0002551468877659528
2014-06-13,0.001159132626843934,0.001159132626843934
2014-06-20,0.0023317824864286176,0.0023317824864286176
2014-06-27,0.0003668607008930592,0.0003668607008930592
2014-07-04,9.69148424628788e-05,9.69148424628788e-05
2014-07-11,0.0008473562263784006,0.0008473562263784006
2014-07-18,-0.0016538488353617124,-0.0016538488353617124
2014-07-25,-0.0004050640448722111,-0.0004050640448722111
2014-08-01,-0.0003006961667465397,-0.0003006961667465397
2014-08-08,0.0009803699091955828,0.0009803699091955828
2014-08-15,-0.00012196764891787582,-0.00012196764891787582
2014-08-22,-0.0018866930626948658,-0.0018866930626948658
2014-08-29,0.0006308027737776091,0.0006308027737776091
2014-09-05,-0.0012985888497726375,-0.0012985888497726375
2014-09-12,-0.002332806960237469,-0.002332806960237469
2014-09-19,-0.0009056224717280653,-0.0009056224717280653
2014-09-26,-5.1367998032891036e-05,-5.1367998032891036e-05
2014-10-03,-0.0012549324243399014,-0.0012549324243399014
2014-10-10,0.002285087385794673,0.002285087385794673
2014-10-17,0.0013056565619241412,0.0013056565619241412
2014-10-24,-0.0004902617013321519,-0.0004902617013321519
2014-10-31,-0.003983830266919376,-0.003983830266919376
2014-11-07,-0.00011444814740178364,-0.00011444814740178364
2014-11-14,0.0008942879167849898,0.0008942879167849898
2014-11-21,0.0008495238558909432,0.0008495238558909432
2014-11-28,-0.0011505858427764198,-0.0011505858427764198
2014-12-05,0.00029190357172015726,0.00029190357172015726
2014-12-12,0.0023738753072952774,0.0023738753072952774
2014-12-19,-0.0019941114312154776,-0.0019941114312154776
2014-12-26,-0.00023755010930595204,-0.00023755010930595204
2015-01-02,-0.0002921539386321812,-0.0002921539386321812
2015-01-09,0.0021858255286029316,0.0021858255286029316
2015-01-16,0.004155015422805596,0.004155015422805596
2015-01-23,0.0008281523340724678,0.0008281523340724678
2015-01-30,-0.0006100401966189398,-0.0006100401966189398
2015-02-06,-0.0032753458497812404,-0.0032753458497812404
2015-02-13,-0.00046241019786878317,-0.00046241019786878317
2015-02-20,-0.0013636357174128387,-0.0013636357174128387
2015-02-27,0.0006868554167101878,0.0006868554167101878
2015-03-06,-0.0033516757350429438,-0.0033516757350429438
2015-03-13,-0.000524761898274268,-0.000524761898274268
2015-03-20,0.002422344617262294,0.002422344617262294
2015-03-27,0.0010478349995632246,0.0010478349995632246
2015-04-03,0.0004296060851579441,0.0004296060851579441
2015-04-10,-5.100328476467713e-05,-5.100328476467713e-05
2015-04-17,0.00014177415891835298,0.00014177415891835298
2015-04-24,-0.0018203115332169743,-0.0018203115332169743
2015-05-01,-0.00024959320972752137,-0.00024959320972752137
2015-05-08,0.0009930023706512764,0.0009930023706512764
2015-05-15,0.002469009440389703,0.002469009440389703
2015-05-22,-0.0016148112476903106,-0.0016148112476903106
2015-05-29,-0.0007904648799938134,-0.0007904648799938134
2015-06-05,-0.0017899527857616793,-0.0017899527857616793
2015-06-12,0.0006969180939548117,0.0006969180939548117
2015-06-19,0.001811262188132006,0.001811262188132006
2015-06-26,-0.0020235745828156475,-0.0020235745828156475
2015-07-03,-0.000605355535772116,-0.000605355535772116
2015-07-10,-5.0791626921217585e-05,-5.0791626921217585e-05
2015-07-17,-0.0017657357260232698,-0.0017657357260232698
2015-07-24,-0.003110576608248132,-0.003110576608248132
2015-07-31,0.0007822744608682968,0.0007822744608682968
2015-08-07,-0.0002547259454694431,-0.0002547259454694431
2015-08-14,0.0013168107623718651,0.0013168107623718651
2015-08-21,0.003513795060287225,0.003513795060287225
2015-08-28,-0.0019902608156645045,-0.0019902608156645045
2015-09-04,-0.0007620685500359769,-0.0007620685500359769
2015-09-11,-0.0011171668721101044,-0.0011171668721101044
2015-09-18,0.0024541453205736328,0.0024541453205736328
2015-09-25,0.0005095292132597756,0.0005095292132597756
2015-10-02,-0.00010415463845556361,-0.00010415463845556361
2015-10-09,0.0010253842442016067,0.0010253842442016067
2015-10-16,0.0019461909515676088,0.0019461909515676088
2015-10-23,-0.0014509406112463092,-0.0014509406112463092
2015-10-30,-0.0017186413330291662,-0.0017186413330291662
2015-11-06,-0.004076779123535895,-0.004076779123535895
2015-11-13,-0.0002838404346686786,-0.0002838404346686786
2015-11-20,-0.0005355618352429323,-0.0005355618352429323
2015-11-27,-0.001334089798218037,-0.001334089798218037
2015-12-04,0.001894489219919399,0.001894489219919399
2015-12-11,-0.0001877399862601729,-0.0001877399862601729
2015-12-18,-0.0010498919315856242,-0.0010498919315856242
2015-12-25,0.0008110837547556651,0.0008110837547556651
2016-01-01,-0.001139347277275587,-0.001139347277275587
2016-01-08,0.0028027048887652745,0.0028027048887652745
2016-01-15,-5.5717276105547925e-05,-5.5717276105547925e-05
2016-01-22,0.00031150564801988873,0.00031150564801988873
2016-01-29,0.00179766747835207,0.00179766747835207
2016-02-05,0.002885724314485146,0.002885724314485146
2016-02-12,0.00540775634465276,0.00540775634465276
2016-02-19,-0.0006873581668896427,-0.0006873581668896427
2016-02-26,-0.0007673606076334509,-0.0007673606076334509
2016-03-04,0.0028102675495947265,0.0028102675495947265
2016-03-11,-0.0009661660276819185,-0.0009661660276819185
2016-03-18,0.00023434559646499074,0.00023434559646499074
2016-03-25,-0.001905801843838767,-0.001905801843838767
2016-04-01,0.00038235022693237095,0.00038235022693237095
2016-04-08,0.001500630590370086,0.001500630590370086
2016-04-15,-0.0006909443617836859,-0.0006909443617836859
2016-04-22,-0.0006153119959482261,-0.0006153119959482261
2016-04-29,0.003988543015704117,0.003988543015704117
2016-05-06,0.00035771557482091324,0.00035771557482091324
2016-05-13,-0.0012649608699207477,-0.0012649608699207477
2016-05-20,-0.0016096237570113726,-0.0016096237570113726
2016-05-27,-0.002314944909628252,-0.002314944909628252
2016-06-03,0.002111057198457275,0.002111057198457275
2016-06-10,0.0022320304036657214,0.0022320304036657214
2016-06-17,0.0012658627199896519,0.0012658627199896519
2016-06-24,0.001848360065466442,0.001848360065466442
2016-07-01,0.001161553169730661,0.001161553169730661
2016-07-08,0.0010640186459457,0.0010640186459457
2016-07-15,-0.0020167776752084486,-0.0020167776752084486
2016-07-22,-0.00016492889348551447,-0.00016492889348551447
2016-07-29,0.001645913639278073,0.001645913639278073
2016-08-05,-0.000862825237856482,-0.000862825237856482
2016-08-12,3.1636509934704414e-05,3.1636509934704414e-05
2016-08-19,9.750158547154334e-05,9.750158547154334e-05
2016-08-26,-0.001329213797722363,-0.001329213797722363
2016-09-02,0.00021682005857498436,0.00021682005857498436
2016-09-09,0.0005222080864379983,0.0005222080864379983
2016-09-16,-0.0012645782401405929,-0.0012645782401405929
2016-09-23,0.0018331018203026194,0.0018331018203026194
2016-09-30,-0.0013108667730532336,-0.0013108667730532336
2016-10-07,-0.00387383649931737,-0.00387383649931737
2016-10-14,0.0002465267104299828,0.0002465267104299828
2016-10-21,0.0007984107014953609,0.0007984107014953609
2016-10-28,0.0005258407709791935,0.0005258407709791935
2016-11-04,0.0018934251791105708,0.0018934251791105708
2016-11-11,-0.004561422465602494,-0.004561422465602494
2016-11-18,-0.001904339410895601,-0.001904339410895601
2016-11-25,-0.002027356392694176,-0.002027356392694176
2016-12-02,-0.00011664106404485785,-0.00011664106404485785
2016-12-09,-0.0011098085145361224,-0.0011098085145361224
2016-12-16,-0.0020037636510589754,-0.0020037636510589754
2016-12-23,5.031123856553862e-05,5.031123856553862e-05
2016-12-30,0.0013214630957918882,0.0013214630957918882
2017-01-06,0.0013991855387097602,0.0013991855387097602
2017-01-13,0.0015821080446879888,0.0015821080446879888
2017-01-20,0.0006488656109210025,0.0006488656109210025
2017-01-27,-0.0010379662728252272,-0.0010379662728252272
2017-02-03,0.0020035704267821787,0.0020035704267821787
2017-02-10,0.0010628176385663946,0.0010628176385663946
2017-02-17,0.000202961932977182,0.000202961932977182
2017-02-24,0.001554682361558003,0.001554682361558003
2017-03-03,-0.0025828896007297473,-0.0025828896007297473
2017-03-10,-0.0016174431539667843,-0.0016174431539667843
2017-03-17,0.0019828497010496806,0.0019828497010496806
2017-03-24,0.0014365892185638858,0.0014365892185638858
2017-03-31,-4.322585258028836e-05,-4.322585258028836e-05
2017-04-07,0.00039452453193181846,0.00039452453193181846
2017-04-14,0.0019391139708265371,0.0019391139708265371
2017-04-21,0.00047564120742928654,0.00047564120742928654
