Date,locked,lev,silver_micro
2009-01-02,7.184615384615388e-05,1.2319207790574427,-0.0
2009-01-09,0.0005228461538461539,1.2319207790574427,-0.0
2009-01-16,0.00010407692307692315,1.2319207790574427,0.0
2009-01-23,-0.000348076923076923,1.2319207790574427,0.0
2009-01-30,-0.0003818461538461538,1.2319207790574427,0.0
2009-02-06,-0.00015192307692307708,1.2319207790574427,0.0
2009-02-13,0.00011330769230769238,1.2319207790574427,0.0
2009-02-20,7.492307692307696e-05,1.2319207790574427,-0.0
2009-02-27,-0.00011353846153846167,1.2319207790574427,0.0
2009-03-06,0.0003769999999999999,1.2319207790574427,-0.0
2009-03-13,-0.00022830769230769215,1.2319207790574427,0.0
2009-03-20,0.0003762307692307691,1.2319207790574427,-0.0
2009-03-27,-3.3846153846154106e-06,1.2319207790574427,-0.0
2009-04-03,-0.00019107692307692285,1.2319207790574427,-0.0
2009-04-10,3.692307692307692e-05,1.2319207790574427,-0.0
2009-04-17,-7.592307692307701e-05,1.2319207790574427,0.0
2009-04-24,3.807692307692308e-05,1.2319207790574427,-0.0
2009-05-01,0.00030138461538461525,1.2319207790574427,0.0
2009-05-08,-0.00026553846153846137,1.2319207790574427,0.0
2009-05-15,0.0004898461538461539,1.2319207790574427,0.0
2009-05-22,-0.00011661538461538474,1.2319207790574427,0.0
2009-05-29,3.538461538461539e-05,1.2319207790574427,-0.0
2009-06-05,-0.0014692307692307693,1.2319207790574427,-0.0
2009-06-12,0.00012600000000000008,1.2319207790574427,-0.0
2009-06-19,0.00023807692307692324,1.2319207790574427,-0.0
2009-06-26,0.0006123076923076919,1.2319207790574427,-0.0
2009-07-03,4.2307692307692314e-05,1.2319207790574427,-0.0
2009-07-10,0.0007570000000000003,1.2319207790574427,0.0
2009-07-17,-0.0003787692307692307,1.2319207790574427,0.0
2009-07-24,-7.36153846153847e-05,1.2319207790574427,0.0
2009-07-31,-0.000260538461538461,1.2319207790574427,0.0
2009-08-07,-0.0006712307692307699,1.2319207790574427,0.0
2009-08-14,0.0009911538461538463,1.2319207790574427,-0.0
2009-08-21,-0.0001845384615384609,1.2319207790574427,0.0
2009-08-28,0.0004948461538461533,1.2319207790574427,0.0
2009-09-04,0.00030215384615384636,1.2319207790574427,0.0
2009-09-11,0.00018661538461538436,1.2319207790574427,0.0
2009-09-18,-0.0004543846153846154,1.2319207790574427,-0.0
2009-09-25,0.00022769230769230785,1.2319207790574427,0.0
2009-10-02,0.0004138461538461538,1.2319207790574427,0.0
2009-10-09,-0.00034230769230769227,1.2319207790574427,-0.0
2009-10-16,7.530769230769234e-05,1.2319207790574427,0.0
2009-10-23,-0.00022600000000000026,1.2319207790574427,-0.0
2009-10-30,0.0005666153846153847,1.2319207790574427,0.0
2009-11-06,0.00018507692307692322,1.2319207790574427,0.0
2009-11-13,0.00018353846153846165,1.2319207790574427,0.0
2009-11-20,0.00029484615384615373,1.2319207790574427,-0.0
2009-11-27,0.000292153846153846,1.2319207790574427,0.0
2009-12-04,-0.0005756923076923073,1.2319207790574427,-0.0
2009-12-11,6.992307692307695e-05,1.2319207790574427,0.0
2009-12-18,6.953846153846157e-05,1.2319207790574427,0.0
2009-12-25,3.153846153846153e-05,1.2319207790574427,-0.0
2010-01-01,3.153846153846153e-05,1.2319207790574427,0.0
2010-01-08,-0.0004950769230769232,1.2319207790574427,-0.0
2010-01-15,0.00030023076923076905,1.2319207790574427,-0.0
2010-01-22,0.00022230769230769244,1.2319207790574427,-0.0
2010-01-29,0.0001075384615384616,1.2319207790574427,-0.0
2010-02-05,0.00021961538461538434,1.2319207790574427,0.0
2010-02-12,-0.00023369230769230756,1.2319207790574427,0.0
2010-02-19,-0.00038146153846153836,1.2319207790574427,0.0
2010-02-26,0.0005631538461538458,1.2319207790574427,0.0
2010-03-05,-0.00034499999999999993,1.2319207790574427,-0.0
2010-03-12,-0.0001906923076923075,1.2319207790574427,-0.0
2010-03-19,-0.00015076923076923093,1.2319207790574427,-0.0
2010-03-26,-3.600000000000006e-05,1.2319207790574427,0.0
2010-04-02,-0.00022330769230769255,1.2319207790574427,0.0
2010-04-09,0.00015553846153846162,1.2319207790574427,-0.0
2010-04-16,0.000417692307692308,1.2319207790574427,0.0
2010-04-23,-0.00041369230769230806,1.2319207790574427,0.0
2010-04-30,0.0005313076923076928,1.2319207790574427,-0.0
2010-05-07,0.0005639230769230771,1.2319207790574427,0.0
2010-05-14,0.0001823846153846151,1.2319207790574427,-0.0
2010-05-21,0.00014323076923076933,1.2319207790574427,0.0
2010-05-28,2.923076923076923e-05,1.2319207790574427,-0.0
2010-06-04,0.00017969230769230782,1.2319207790574427,0.0
2010-06-11,-8.515384615384624e-05,1.2319207790574427,0.0
2010-06-18,6.64615384615385e-05,1.2319207790574427,-0.0
2010-06-25,0.0003669999999999999,1.2319207790574427,-0.0
2010-07-02,0.0001002307692307693,1.2319207790574427,0.0
2010-07-09,2.423076923076923e-05,1.2319207790574427,-0.0
2010-07-16,9.946153846153853e-05,1.2319207790574427,0.0
2010-07-23,6.107692307692311e-05,1.2319207790574427,-0.0
2010-07-30,0.0002111538461538459,1.2319207790574427,0.0
2010-08-06,0.0002092307692307694,1.2319207790574427,-0.0
2010-08-13,-0.00013123076923076933,1.2319207790574427,-0.0
2010-08-20,0.000208846153846154,1.2319207790574427,0.0
2010-08-27,-0.00024446153846153867,1.2319207790574427,0.0
2010-09-03,0.00017200000000000012,1.2319207790574427,-0.0
2010-09-10,-0.00020569230769230747,1.2319207790574427,0.0
2010-09-17,0.00039846153846153834,1.2319207790574427,0.0
2010-09-24,0.0001313076923076922,1.2319207790574427,0.0
2010-10-01,0.00013015384615384622,1.2319207790574427,0.0
2010-10-08,0.0002794615384615385,1.2319207790574427,0.0
2010-10-15,-6.176923076923083e-05,1.2319207790574427,-0.0
2010-10-22,8.946153846153853e-05,1.2319207790574427,0.0
2010-10-29,5.107692307692289e-05,1.2319207790574427,0.0
2010-11-05,-0.0001373846153846153,1.2319207790574427,-0.0
2010-11-12,-0.00047438461538461545,1.2319207790574427,0.0
2010-11-19,-1.800000000000003e-05,1.2319207790574427,-0.0
2010-11-26,5.761538461538465e-05,1.2319207790574427,0.0
2010-12-03,9.484615384615391e-05,1.2319207790574427,-0.0
2010-12-10,-0.0005453846153846154,1.2319207790574427,0.0
2010-12-17,0.00013746153846153853,1.2319207790574427,0.0
2010-12-24,2.346153846153846e-05,1.2319207790574427,0.0
2010-12-31,2.346153846153846e-05,1.2319207790574427,-0.0
2011-01-07,6.107692307692311e-05,1.2319207790574427,-0.0
2011-01-14,6.0692307692307716e-05,1.2319207790574427,-0.0
2011-01-21,-0.0001277692307692309,1.2319207790574427,0.018394063398330773
2011-01-28,0.00036276923076923064,1.2319207790574427,0.04045246510164491
2011-02-04,-0.0008443846153846153,1.2319207790574427,0.031929584025521596
2011-02-11,-0.00027130769230769217,1.2319207790574427,0.07688716028532894
2011-02-18,0.0002959999999999998,1.2319207790574427,0.018576954235089982
2011-02-25,0.00025569230769230785,1.2319207790574427,0.07353038544816659
2011-03-04,0.00017815384615384587,1.2319207790574427,0.017441948382720396
2011-03-11,0.00017661538461538476,1.2319207790574427,-0.024295141417594368
2011-03-18,0.00013746153846153853,1.2319207790574427,0.056987940834983375
2011-03-25,-0.0006536153846153849,1.2319207790574427,0.018322653113912235
2011-04-01,-7.230769230769259e-06,1.2319207790574427,0.07586715953697576
2011-04-08,-8.207692307692275e-05,1.2319207790574427,0.04842373132653943
2011-04-15,0.0004833076923076923,1.2319207790574427,0.0821312368361764
2011-04-22,2.730769230769231e-05,1.2319207790574427,0.05475227615154998
2011-04-29,0.0004034615384615384,1.2319207790574427,-0.2737732337395623
2011-05-06,0.00017392307692307705,1.2319207790574427,-0.007709076661217229
2011-05-13,2.192307692307692e-05,1.2319207790574427,0.002027909579551901
2011-05-20,9.71538461538458e-05,1.2319207790574427,0.0791003264707495
2011-05-27,0.0002844615384615387,1.2319207790574427,-0.04411332745867713
2011-06-03,0.00024415384615384615,1.2319207790574427,0.003841156711245519
2011-06-10,5.37692307692308e-05,1.2319207790574427,-0.0005
2011-06-17,0.00012861538461538452,1.2319207790574427,-0.0
2011-06-24,0.00012746153846153853,1.2319207790574427,-0.0
2011-07-01,-0.0005507692307692309,1.2319207790574427,0.0
2011-07-08,0.00039538461538461537,1.2319207790574427,0.0
2011-07-15,0.00012823076923076932,1.2319207790574427,0.0
2011-07-22,-9.86153846153847e-05,1.2319207790574427,-0.0
2011-07-29,0.00016584615384615398,1.2319207790574427,-0.0
2011-08-05,0.00031476923076923066,1.2319207790574427,0.023166863275500604
2011-08-12,0.00031169230769230775,1.2319207790574427,0.08508732554914378
2011-08-19,7.692307692307694e-06,1.2319207790574427,-0.03490625904156408
2011-08-26,7.692307692307694e-06,1.2319207790574427,0.05062646671653925
2011-09-02,7.692307692307694e-06,1.2319207790574427,-0.033635485374112095
2011-09-09,0.00012053846153846153,1.2319207790574427,-0.019050912758933558
2011-09-16,-3.1076923076923e-05,1.2319207790574427,-0.26311267748712075
2011-09-23,-0.0001811538461538462,1.2319207790574427,-0.0005
2011-09-30,-6.638461538461534e-05,1.2319207790574427,0.0
2011-10-07,-0.00017846153846153844,1.2319207790574427,0.0
2011-10-14,8.676923076923062e-05,1.2319207790574427,-0.0
2011-10-21,-6.446153846153832e-05,1.2319207790574427,0.0
2011-10-28,8.676923076923062e-05,1.2319207790574427,-0.0
2011-11-04,0.00023646153846153858,1.2319207790574427,0.0
2011-11-11,8.461538461538462e-06,1.2319207790574427,-0.0
2011-11-18,-0.0002548461538461538,1.2319207790574427,-0.0
2011-11-25,4.8769230769230595e-05,1.2319207790574427,0.0
2011-12-02,0.0001236153846153847,1.2319207790574427,-0.0
2011-12-09,0.00012246153846153846,1.2319207790574427,-0.0
2011-12-16,-6.676923076923073e-05,1.2319207790574427,-0.0
2011-12-23,-0.00014123076923076933,1.2319207790574427,-0.0
2011-12-30,0.0001236153846153847,1.2319207790574427,0.0
2012-01-06,9.615384615384616e-06,1.2319207790574427,0.0
2012-01-13,4.7230769230769265e-05,1.2319207790574427,0.0
2012-01-20,-6.600000000000007e-05,1.2319207790574427,0.0
2012-01-27,0.0001604615384615385,1.2319207790574427,-0.0
2012-02-03,-2.9153846153846185e-05,1.2319207790574427,-0.0
2012-02-10,-0.00014161538461538464,1.2319207790574427,-0.0
2012-02-17,-6.484615384615371e-05,1.2319207790574427,0.0
2012-02-24,-6.407692307692314e-05,1.2319207790574427,-0.0
2012-03-02,0.00012476923076923068,1.2319207790574427,-0.0
2012-03-09,-0.00017730769230769227,1.2319207790574427,-0.0
2012-03-16,-0.0001377692307692307,1.2319207790574427,-0.0
2012-03-23,1.4230769230769232e-05,1.2319207790574427,0.0
2012-03-30,0.00016469230769230764,1.2319207790574427,-0.0
2012-04-06,5.030769230769234e-05,1.2319207790574427,-0.0
2012-04-13,0.00020038461538461535,1.2319207790574427,0.0
2012-04-20,-6.484615384615371e-05,1.2319207790574427,-0.0
2012-04-27,0.0001239999999999999,1.2319207790574427,-0.0
2012-05-04,-2.7615384615384645e-05,1.2319207790574427,-0.0
2012-05-11,1.0384615384615386e-05,1.2319207790574427,-0.0
2012-05-18,-0.00017769230769230766,1.2319207790574427,-0.0
2012-05-25,8.75384615384616e-05,1.2319207790574427,0.0
2012-06-01,0.0001996153846153846,1.2319207790574427,-0.0
2012-06-08,-0.0001032307692307693,1.2319207790574427,0.0
2012-06-15,-2.6846153846153665e-05,1.2319207790574427,-0.0
2012-06-22,-6.407692307692314e-05,1.2319207790574427,0.0
2012-06-29,-6.330769230769237e-05,1.2319207790574427,-0.0
2012-07-06,0.0002383846153846154,1.2319207790574427,0.0
2012-07-13,8.561538461538468e-05,1.2319207790574427,-0.0
2012-07-20,0.00012246153846153846,1.2319207790574427,0.0
2012-07-27,-0.0001043846153846154,1.2319207790574427,0.0
2012-08-03,4.7230769230769265e-05,1.2319207790574427,0.0
2012-08-10,-0.00010361538461538471,1.2319207790574427,-0.0
2012-08-17,-6.484615384615371e-05,1.2319207790574427,0.0
2012-08-24,4.8769230769230595e-05,1.2319207790574427,0.0
2012-08-31,0.00023646153846153858,1.2319207790574427,0.0
2012-09-07,-0.0001043846153846154,1.2319207790574427,0.0
2012-09-14,-6.561538461538467e-05,1.2319207790574427,-0.0
2012-09-21,1.0384615384615386e-05,1.2319207790574427,-0.0
2012-09-28,0.00016084615384615389,1.2319207790574427,-0.0
2012-10-05,-0.00014161538461538464,1.2319207790574427,-0.0
2012-10-12,1.0384615384615386e-05,1.2319207790574427,-0.0
2012-10-19,-0.00010246153846153836,1.2319207790574427,-0.0
2012-10-26,1.153846153846154e-05,1.2319207790574427,-0.0
2012-11-02,8.676923076923062e-05,1.2319207790574427,0.0
2012-11-09,4.838461538461542e-05,1.2319207790574427,-0.0
2012-11-16,0.00012323076923076933,1.2319207790574427,0.0
2012-11-23,-0.0001788461538461538,1.2319207790574427,-0.0
2012-11-30,0.00016161538461538453,1.2319207790574427,-0.0
2012-12-07,9.615384615384616e-06,1.2319207790574427,-0.0
2012-12-14,4.7230769230769265e-05,1.2319207790574427,-0.0
2012-12-21,-6.600000000000007e-05,1.2319207790574427,-0.0
2012-12-28,-2.7615384615384645e-05,1.2319207790574427,-0.0
2013-01-04,1.0384615384615386e-05,1.2319207790574427,0.0
2013-01-11,4.800000000000003e-05,1.2319207790574427,0.0
2013-01-18,9.999999999999999e-06,1.2319207790574427,-0.0
2013-01-25,-6.523076923076929e-05,1.2319207790574427,0.0
2013-02-01,4.838461538461542e-05,1.2319207790574427,-0.0
2013-02-08,8.561538461538468e-05,1.2319207790574427,-0.0
2013-02-15,-0.00014084615384615378,1.2319207790574427,-0.0
2013-02-22,8.638461538461523e-05,1.2319207790574427,-0.0
2013-03-01,8.561538461538468e-05,1.2319207790574427,0.0
2013-03-08,-6.561538461538467e-05,1.2319207790574427,-0.0
2013-03-15,8.561538461538468e-05,1.2319207790574427,-0.0
2013-03-22,-2.800000000000003e-05,1.2319207790574427,-0.0
2013-03-29,9.999999999999999e-06,1.2319207790574427,-0.0
2013-04-05,8.52307692307693e-05,1.2319207790574427,-0.0
2013-04-12,8.446153846153842e-05,1.2319207790574427,-0.0
2013-04-19,-6.676923076923073e-05,1.2319207790574427,0.0
2013-04-26,8.446153846153842e-05,1.2319207790574427,0.0
2013-05-03,8.461538461538462e-06,1.2319207790574427,-0.0
2013-05-10,-0.00014200000000000004,1.2319207790574427,-0.0
2013-05-17,9.999999999999999e-06,1.2319207790574427,0.0
2013-05-24,9.999999999999999e-06,1.2319207790574427,-0.0
2013-05-31,-0.0001404615384615384,1.2319207790574427,-0.0
2013-06-07,-6.369230769230775e-05,1.2319207790574427,0.0
2013-06-14,0.00012515384615384624,1.2319207790574427,-0.0
2013-06-21,-0.00032738461538461545,1.2319207790574427,-0.0
2013-06-28,8.984615384615391e-05,1.2319207790574427,-0.0
2013-07-05,-0.00013661538461538474,1.2319207790574427,0.0
2013-07-12,0.00012823076923076932,1.2319207790574427,-0.0
2013-07-19,0.00020230769230769228,1.2319207790574427,0.0
2013-07-26,4.9923076923076954e-05,1.2319207790574427,0.0
2013-08-02,4.953846153846157e-05,1.2319207790574427,0.0
2013-08-09,-6.369230769230775e-05,1.2319207790574427,0.0
2013-08-16,-0.0001381538461538461,1.2319207790574427,0.0
2013-08-23,-0.00013661538461538474,1.2319207790574427,-0.0
2013-08-30,5.3000000000000035e-05,1.2319207790574427,0.0
2013-09-06,-0.00024830769230769237,1.2319207790574427,-0.0
2013-09-13,5.530769230769234e-05,1.2319207790574427,0.0
2013-09-20,0.000431076923076923,1.2319207790574427,-0.0
2013-09-27,1.3076923076923078e-05,1.2319207790574427,-0.0
2013-10-04,5.0692307692307724e-05,1.2319207790574427,-0.0
2013-10-11,-6.25384615384614e-05,1.2319207790574427,0.0
2013-10-18,8.869230769230756e-05,1.2319207790574427,0.0
2013-10-25,5.030769230769234e-05,1.2319207790574427,-0.0
2013-11-01,-2.5307692307692338e-05,1.2319207790574427,-0.0
2013-11-08,5.030769230769234e-05,1.2319207790574427,-0.0
2013-11-15,4.9923076923076954e-05,1.2319207790574427,-0.0
2013-11-22,1.1923076923076925e-05,1.2319207790574427,0.0
2013-11-29,0.00012476923076923068,1.2319207790574427,-0.0
2013-12-06,-6.446153846153832e-05,1.2319207790574427,0.0
2013-12-13,-0.00013892307692307704,1.2319207790574427,-0.0
2013-12-20,-9.976923076923067e-05,1.2319207790574427,0.0
2013-12-27,-9.86153846153847e-05,1.2319207790574427,0.0
2014-01-03,-2.2230769230769054e-05,1.2319207790574427,0.0
2014-01-10,9.099999999999985e-05,1.2319207790574427,0.0
2014-01-17,-2.2615384615384645e-05,1.2319207790574427,-0.0
2014-01-24,0.00012823076923076932,1.2319207790574427,-0.0
2014-01-31,0.00012707692307692298,1.2319207790574427,0.0
2014-02-07,0.00016353846153846166,1.2319207790574427,0.0
2014-02-14,-6.369230769230775e-05,1.2319207790574427,0.0
2014-02-21,-2.5307692307692338e-05,1.2319207790574427,-0.0
2014-02-28,1.2692307692307695e-05,1.2319207790574427,-0.0
2014-03-07,-0.00017538461538461534,1.2319207790574427,0.0
2014-03-14,8.984615384615391e-05,1.2319207790574427,-0.0
2014-03-21,-0.0003246923076923078,1.2319207790574427,-0.0
2014-03-28,1.730769230769231e-05,1.2319207790574427,0.0
2014-04-04,9.253846153846161e-05,1.2319207790574427,0.0
2014-04-11,0.00024223076923076924,1.2319207790574427,-0.0
2014-04-18,1.4230769230769232e-05,1.2319207790574427,0.0
2014-04-25,-0.00021146153846153846,1.2319207790574427,-0.0
2014-05-02,5.415384615384618e-05,1.2319207790574427,-0.0
2014-05-09,9.138461538461525e-05,1.2319207790574427,0.0
2014-05-16,9.061538461538468e-05,1.2319207790574427,0.0
2014-05-23,5.223076923076926e-05,1.2319207790574427,-0.0
2014-05-30,1.4230769230769232e-05,1.2319207790574427,0.0
2014-06-06,-0.00013623076923076916,1.2319207790574427,0.0
2014-06-13,-0.0001346923076923078,1.2319207790574427,0.0
2014-06-20,-0.00017076923076923074,1.2319207790574427,0.0
2014-06-27,0.0002073076923076923,1.2319207790574427,0.0
2014-07-04,1.730769230769231e-05,1.2319207790574427,0.0
2014-07-11,-9.553846153846143e-05,1.2319207790574427,-0.0
2014-07-18,-9.438461538461548e-05,1.2319207790574427,-0.0
2014-07-25,-5.5615384615384675e-05,1.2319207790574427,-0.0
2014-08-01,0.00024607692307692324,1.2319207790574427,-0.0
2014-08-08,9.330769230769218e-05,1.2319207790574427,-0.0
2014-08-15,0.00013015384615384622,1.2319207790574427,-0.0
2014-08-22,-0.0003976153846153848,1.2319207790574427,0.0
2014-08-29,0.00020846153846153863,1.2319207790574427,-0.0
2014-09-05,-0.00013200000000000015,1.2319207790574427,-0.0
2014-09-12,-0.00020569230769230747,1.2319207790574427,-0.0
2014-09-19,-1.530769230769234e-05,1.2319207790574427,-0.0
2014-09-26,2.2692307692307694e-05,1.2319207790574427,-0.0
2014-10-03,9.792307692307699e-05,1.2319207790574427,0.0
2014-10-10,0.00047330769230769214,1.2319207790574427,0.0
2014-10-17,0.000243,1.2319207790574427,-0.0
2014-10-24,-6.0230769230769086e-05,1.2319207790574427,-0.0
2014-10-31,-0.00032276923076923086,1.2319207790574427,-0.0
2014-11-07,-1.8384615384615413e-05,1.2319207790574427,0.0
2014-11-14,-9.323076923076932e-05,1.2319207790574427,0.0
2014-11-21,5.838461538461542e-05,1.2319207790574427,-0.0
2014-11-28,0.00024607692307692324,1.2319207790574427,0.0
2014-12-05,-0.0006590000000000002,1.2319207790574427,0.0
2014-12-12,0.0003635384615384614,1.2319207790574427,-0.0
2014-12-19,-0.0003922307692307691,1.2319207790574427,0.0
2014-12-26,-0.0001999230769230767,1.2319207790574427,-0.0
2015-01-02,0.00029138461538461523,1.2319207790574427,0.0
2015-01-09,0.0002886923076923079,1.2319207790574427,0.0
2015-01-16,0.0003988461538461538,1.2319207790574427,0.0
2015-01-23,-9.400000000000009e-05,1.2319207790574427,-0.0
2015-01-30,0.00020807692307692324,1.2319207790574427,-0.0
2015-02-06,-0.0006590000000000002,1.2319207790574427,0.0
2015-02-13,-1.2615384615384643e-05,1.2319207790574427,-0.0
2015-02-20,-1.2230769230769261e-05,1.2319207790574427,0.0
2015-02-27,0.00017623076923076934,1.2319207790574427,-0.0
2015-03-06,-0.0003519230769230769,1.2319207790574427,-0.0
2015-03-13,0.00021615384615384593,1.2319207790574427,0.0
2015-03-20,0.0003270769230769233,1.2319207790574427,0.0
2015-03-27,9.830769230769238e-05,1.2319207790574427,-0.0
2015-04-03,0.0003608461538461537,1.2319207790574427,-0.0
2015-04-10,-0.0002820769230769229,1.2319207790574427,-0.0
2015-04-17,0.00024761538461538443,1.2319207790574427,-0.0
2015-04-24,-9.323076923076932e-05,1.2319207790574427,0.0
2015-05-01,-0.00020492307692307672,1.2319207790574427,0.0
2015-05-08,6.0692307692307716e-05,1.2319207790574427,0.0
2015-05-15,0.00017315384615384588,1.2319207790574427,-0.0
2015-05-22,-0.00031738461538461526,1.2319207790574427,-0.0
2015-05-29,0.00013746153846153853,1.2319207790574427,-0.0
2015-06-05,-0.0004279230769230769,1.2319207790574427,-0.0
2015-06-12,-9.538461538461567e-06,1.2319207790574427,0.0
2015-06-19,0.0003669999999999999,1.2319207790574427,-0.0
2015-06-26,-0.00023830769230769215,1.2319207790574427,-0.0
2015-07-03,2.769230769230769e-05,1.2319207790574427,-0.0
2015-07-10,0.00029099999999999986,1.2319207790574427,-0.0
2015-07-17,-8.784615384615394e-05,1.2319207790574427,-0.0
2015-07-24,-4.9076923076922715e-05,1.2319207790574427,0.0
2015-07-31,0.00013976923076923045,1.2319207790574427,0.0
2015-08-07,-0.0001999230769230767,1.2319207790574427,0.0
2015-08-14,2.807692307692308e-05,1.2319207790574427,0.0
2015-08-21,0.0003666153846153845,1.2319207790574427,-0.0
2015-08-28,-0.0002763076923076922,1.2319207790574427,0.0
2015-09-04,6.530769230769234e-05,1.2319207790574427,-0.0
2015-09-11,2.730769230769231e-05,1.2319207790574427,0.0
2015-09-18,0.0001025384615384616,1.2319207790574427,-0.0
2015-09-25,-1.1076923076923108e-05,1.2319207790574427,0.0
2015-10-02,0.0004783076923076923,1.2319207790574427,0.0
2015-10-09,-0.00024100000000000025,1.2319207790574427,0.0
2015-10-16,0.0001754615384615386,1.2319207790574427,-0.0
2015-10-23,-0.00016461538461538477,1.2319207790574427,-0.0
2015-10-30,-0.00031315384615384603,1.2319207790574427,-0.0
2015-11-06,-0.0005353846153846155,1.2319207790574427,-0.0
2015-11-13,0.00018507692307692322,1.2319207790574427,-0.0
2015-11-20,-0.00023023076923076946,1.2319207790574427,-0.0
2015-11-27,7.338461538461542e-05,1.2319207790574427,0.0
2015-12-04,-0.00011507692307692278,1.2319207790574427,-0.0
2015-12-11,0.0003378461538461537,1.2319207790574427,0.0
2015-12-18,-0.0003046923076923076,1.2319207790574427,0.0
2015-12-25,3.730769230769231e-05,1.2319207790574427,-0.0
2016-01-01,3.730769230769231e-05,1.2319207790574427,0.0
2016-01-08,0.00015015384615384625,1.2319207790574427,-0.0
